graphname,optimal_expectation,optimal_parameters,optimal_gamma_random,optimal_beta,initial_parameters,initial_gamma,initial_beta,num_layers,num_qubits,num_interactions,sim_time,n_restarts,mean_n_obj_calls_random,gamma_std_across_restarts,beta_std_across_restarts,graph_id,model,n,m,deg_mean,deg_std,clust_mean,assortativity,mis,exact_maxcut,approx_ratio_random,mean_n_obj_calls_conj,approx_ratio_conj,optimal_gamma_conj,init_strategy,call_reduction,call_reduction_pct,quality_delta
watts_471,12.701008133126926,"[2.966856027879009, 2.824040127693329, -0.3372385528858546, 0.8718729805659848, 2.202498998765721, 2.065640452835054, 1.854260468305184, 3.138956301144192, 3.049032189265536, 1.7380358914630472]",2.966856027879009,2.065640452835054,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,9,18,4.944883108139038,1,1572.0,0.0,0.0,471,watts,9,18,4.0,1.0541,0.4667,-0.3419,0.3333,14,0.9072148666519232,1179.0,0.8705368823717389,2.951740262318649,static_conjecture,393.0,25.0,-0.03667798428018432
barabasi_472,8.119725054027164,"[2.970311615454192, 2.8012033257590403, 2.6671856022006493, 1.4651839972354996, 1.7162450144149575, 2.002520347772688, 0.2607776291203834, 2.247129176374689, 1.3688367426994037, 1.0728474566734871]",2.970311615454192,2.002520347772688,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,10,9,4.315208196640015,1,2278.0,0.0,0.0,472,barabasi,10,9,1.8,1.5362,0.0,-0.5995,0.6,9,0.9021916726696848,1043.0,0.8294933704547481,3.1415897633926937,static_conjecture,1235.0,54.21422300263389,-0.07269830221493667
watts_473,7.275349261402411,"[2.8997124943300587, 2.7269260529294277, 3.1335437983992898, 1.809303454474699, 0.9078815928528194, 2.0306435186903067, 0.2723781547883648, 3.1287422471536823, 3.1414333597764292, 1.7493275882440191]",2.8997124943300587,2.0306435186903067,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,9,9,2.0634987354278564,1,989.0,0.0,0.0,473,watts,9,9,2.0,1.2472,0.1593,-0.4595,0.6667,8,0.9094186576753014,1258.0,0.8878236675221487,1.7922609155904552,static_conjecture,-269.0,-27.199191102123354,-0.021594990153152693
regular_474,6.000006321648062,"[1.8586121769635517, 1.9898427704580515, 2.804227038745216, 1.8100448065601116, 1.3631420469574227, 1.0123531314694014, 0.7250477269625903, 2.8322106799709568, 2.517576389548882, 1.3981362257620664]",1.858612176963552,1.0123531314694014,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,7,7,1.4821548461914062,1,638.0,0.0,0.0,474,regular,7,7,2.0,0.0,0.0,0.0,0.4286,6,1.0,1172.0,0.9999826870317169,3.132482718790718,static_conjecture,-534.0,-83.69905956112854,-1.7312968283111907e-05
gnm_475,40.73020565174696,"[2.458661874552593, 2.2839143097988788, 1.7977154605652266, -0.07859738040412895, 1.025451683966109, 1.569752743758966, 1.337641356350477, 3.1415427702849668, 2.8506524912637725, 1.569687892927197]",2.458661874552593,1.569752743758966,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,18,71,9.897258043289185,1,735.0,0.0,0.0,475,gnm,18,71,7.8889,1.8224,0.4727,-0.0978,0.2778,48,0.8485459510780616,656.0,0.8525790244789517,3.050422842509724,static_conjecture,79.0,10.748299319727892,0.004033073400890097
gnm_476,33.441917303770566,"[3.0193382386869496, 2.915911709987674, 0.07057039676942573, 1.4585275613613213, 0.13772511835615486, 1.9684950405320643, 2.0538759703712257, 2.919787338280692, 3.1341361222950055, 1.5852572510847034]",3.0193382386869496,1.9684950405320645,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,15,54,8.085105657577515,1,906.0,0.0,0.0,476,gnm,15,54,7.2,1.833,0.5493,-0.2237,0.3333,37,0.90383560280461,840.0,0.8739273919630345,2.149892987406691,static_conjecture,66.0,7.28476821192053,-0.029908210841575467
gnm_477,25.705336488412627,"[2.705002934767476, 2.928320804556618, 1.9245967941933095, 1.5318391485251608, 1.5255625413622935, 1.4064810071589124, 0.6567915188955389, 2.7609820575129067, 2.379173851265105, 1.9485149257695704]",2.705002934767476,1.4064810071589124,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,11,49,6.053720474243164,1,833.0,0.0,0.0,477,gnm,11,49,8.9091,0.668,0.8776,-0.1406,0.1818,30,0.8568445496137542,731.0,0.8540379110438334,2.304620235563805,static_conjecture,102.0,12.244897959183673,-0.002806638569920805
regular_478,30.059487562806137,"[1.7202390064951385, 1.9289312647464474, 3.0620867541831336, 2.045430474299237, 1.5086542280786888, 0.990338944529356, 0.45216735453079604, 2.201378475301681, 2.107732347700864, 0.7961437449731884]",1.7202390064951385,0.990338944529356,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,20,40,9.60011887550354,1,932.0,0.0,0.0,478,regular,20,40,4.0,0.0,0.125,0.0,0.3,32,0.9393589863376918,2001.0,0.9319465854333278,2.9275904912333712,static_conjecture,-1069.0,-114.69957081545064,-0.007412400904364014
watts_479,6.81802245070827,"[-0.31266730142262456, 1.9914330171308965, 3.134210662905379, 1.9630364104850289, 1.987505449743301, 1.7882089307215518, 1.292582929603059, 3.129576302328236, 2.767376332185038, 1.411597260863735]",-0.3126673014226245,1.7882089307215518,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,8,8,1.2104544639587402,1,900.0,0.0,0.0,479,watts,8,8,2.0,0.866,0.0,-0.3968,0.625,8,0.8522528063385337,2157.0,0.9086568910734911,2.078280992280236,static_conjecture,-1257.0,-139.66666666666669,0.056404084734957394
barabasi_480,7.618235052175848,"[1.567217621775818, 1.9298673935484216, 2.0015484248218964, 1.653367739880526, 1.4524289524407803, 0.8029941246166138, 1.2221462760226751, 3.141209704816342, 2.9259955085556637, 1.720910862225935]",1.567217621775818,0.8029941246166138,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,10,9,1.0321640968322754,1,715.0,0.0,0.0,480,barabasi,10,9,1.8,1.4,0.0,-0.5992,0.7,9,0.846470561352872,1693.0,0.909679764383597,2.8759461405545528,static_conjecture,-978.0,-136.7832167832168,0.06320920303072497
watts_481,7.454073310655076,"[2.5134562390144777, 2.3508768148625157, 2.0326004259402666, 0.6540585643606073, 1.0091817112195889, 1.7336138365523994, 0.9537345898053491, 2.049924568141546, 1.9680802517845386, 0.894435680809418]",2.5134562390144777,1.7336138365523994,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,6,12,1.3907020092010498,1,948.0,0.0,0.0,481,watts,6,12,4.0,1.0,0.9,-0.4545,0.3333,8,0.9317591638318844,1530.0,0.9832972259273447,1.2961238250883278,static_conjecture,-582.0,-61.39240506329114,0.0515380620954603
watts_482,9.546945242253823,"[2.366745497047858, 1.7299541491237804, 3.0110826132183806, 1.9280863899103016, 1.3055059503120443, 1.4466819804249444, 0.6295521205247262, 2.3613356233314793, 2.0449684417044818, 1.8314393700953497]",2.366745497047858,1.4466819804249444,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,11,11,3.2348008155822754,1,1492.0,0.0,0.0,482,watts,11,11,2.0,0.4264,0.0,-0.0476,0.5455,11,0.8679041129321657,1941.0,0.8826781896170661,1.692837422314986,static_conjecture,-449.0,-30.093833780160857,0.014774076684900384
watts_483,16.625099036385528,"[2.8823827664984876, 2.678716048014936, 2.4669559891858457, 1.8603573794594064, 1.4190378975181213, 0.6367685236346008, 2.0802572860995046, 2.7143837733951535, 3.138781866260334, 2.2738066179611733]",2.882382766498488,0.6367685236346008,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,19,19,10.492531538009644,1,2606.0,0.0,0.0,483,watts,19,19,2.0,0.562,0.0,-0.0857,0.5263,19,0.8750052124413435,1199.0,0.8590557530089551,1.6802207241039715,static_conjecture,1407.0,53.990790483499616,-0.015949459432388458
barabasi_484,8.387817124047388,"[1.7835213339442006, 1.980944370850056, 1.9711839028995177, 1.9938187600061692, 2.6538667906997224, 2.0810600500509477, 1.2481507145887871, 1.899118163968497, 1.4022829175181721, 0.09880907819495516]",1.7835213339442006,2.081060050050948,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,10,9,2.9168856143951416,1,1952.0,0.0,0.0,484,barabasi,10,9,1.8,1.3266,0.0,-0.6981,0.6,9,0.9319796804497096,1169.0,0.8969431415235177,2.825472847292408,static_conjecture,783.0,40.11270491803279,-0.03503653892619185
gnm_485,62.08254185630442,"[2.6349711810063883, 2.1370220660988744, 1.7391031658207214, 1.3735199222863705, 1.7406144566657504, 1.5765889595364104, 0.4351769220500117, 1.836282424233195, 1.5846498654484313, 1.0915503330761542]",2.6349711810063883,1.5765889595364104,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,17,115,26.79291558265686,1,1204.0,0.0,0.0,485,gnm,17,115,13.5294,1.719,0.8616,-0.0902,0.1765,67,0.9266051023329016,692.0,0.8781044479966317,2.9796393940947925,static_conjecture,512.0,42.524916943521596,-0.04850065433626993
gnm_486,27.09423926688917,"[2.9974114644937364, 2.864394295405339, 1.9227871736456748, 1.5743591958348657, 1.5709574124815986, 0.4252084241422752, 1.8405559402945726, 2.764961241314543, 3.140969819860109, 1.9684567893727476]",2.9974114644937364,0.4252084241422752,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,14,43,7.393279790878296,1,1016.0,0.0,0.0,486,gnm,14,43,6.1429,1.767,0.5202,-0.1091,0.2857,32,0.8466949770902865,696.0,0.7240604535505153,2.3587347489955874,static_conjecture,320.0,31.496062992125985,-0.12263452353977122
gnm_487,18.25141364723656,"[3.0146709822255495, 2.9085862197051573, 1.2586463965385724, 1.9962993041446309, 0.40347908786518516, 2.075423441221399, 0.5043552769769699, 3.0302438819785475, 2.874188432538492, 1.4114341770950383]",3.014670982225549,2.075423441221399,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,10,27,4.4213457107543945,1,1110.0,0.0,0.0,487,gnm,10,27,5.4,0.9165,0.5014,-0.0946,0.3,20,0.912570682361828,1052.0,0.7043156341726728,2.74493463063881,static_conjecture,58.0,5.225225225225225,-0.2082550481891552
barabasi_488,7.881072916832682,"[2.7175899990550043, 0.6993097445874112, 2.4998783820214694, 3.1403456444688342, 1.164130767107988, 1.69306161447006, 1.2507902293056987, 2.0247985745797443, 2.857656043872151, 1.3703668141720893]",2.7175899990550043,1.69306161447006,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,10,9,3.269460201263428,1,1707.0,0.0,0.0,488,barabasi,10,9,1.8,1.249,0.0,-0.5217,0.6,9,0.8756747685369647,916.0,0.8538333937319718,2.619567255372229,static_conjecture,791.0,46.338605741066196,-0.02184137480499293
watts_489,20.0370819052217,"[1.5644743274875919, 1.767206771128961, 3.1214557116304147, 1.7732539027554919, 1.7763903972152195, 1.6005213942832173, 1.1232040618418053, 3.141182534649036, 3.1415729270495074, 1.3280822865319708]",1.564474327487592,1.6005213942832173,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,15,30,3.503423929214477,1,691.0,0.0,0.0,489,watts,15,30,4.0,0.6325,0.3933,-0.1966,0.4,23,0.871177474140074,763.0,0.81981716685556,1.545676010191091,static_conjecture,-72.0,-10.419681620839363,-0.051360307284513906
gnm_490,7.167587226431351,"[2.7434186158767178, 2.0377357868287618, 1.9539843891601958, 1.7694942642048344, 1.8309304651998732, 1.3907876298984239, 0.7986407269909768, 2.5603934330824423, 1.8145294356823656, 1.1990664585564756]",2.7434186158767178,1.390787629898424,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,6,10,2.2015867233276367,1,1303.0,0.0,0.0,490,gnm,6,10,3.3333,1.2472,0.8333,-0.6667,0.5,8,0.8959484033039189,1101.0,0.9030794918144238,2.719830478318036,static_conjecture,202.0,15.502686108979278,0.007131088510504924
watts_491,22.85199839055303,"[2.5520227921421252, 2.1711372070386186, 1.9076817740162721, 1.7065880293593008, 1.3152460028226436, 1.5686560632500364, 0.9443796830487283, 1.92997933518584, 1.5869779817887373, 0.8393754251424379]",2.552022792142125,1.5686560632500364,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,17,34,5.091401100158691,1,760.0,0.0,0.0,491,watts,17,34,4.0,1.1376,0.2672,-0.1197,0.4118,27,0.8463703107612234,1384.0,0.8793631459635466,2.8928046890556685,static_conjecture,-624.0,-82.10526315789474,0.03299283520232321
barabasi_492,5.3449162375471175,"[2.897519469962762, 3.1305218935050254, 3.1415790614161136, 0.8472900754724523, 1.6068062084918817, 1.6956370381637789, 0.48937035318474675, 2.8979423834142475, 2.8810362771280786, 1.858381798043728]",2.897519469962762,1.6956370381637789,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,7,6,1.399829626083374,1,1196.0,0.0,0.0,492,barabasi,7,6,1.7143,1.0302,0.0,-0.5,0.5714,6,0.8908193729245196,1272.0,0.9124617916149873,2.803078099567706,static_conjecture,-76.0,-6.354515050167224,0.02164241869046768
regular_493,18.153170854109938,"[1.714956425938968, 1.889325914063099, 3.086312323977286, 2.0145375703664055, 1.5275752855025164, 1.0766587350807217, 0.6457639773017273, 2.122461384018743, 1.0300117663223232, 0.3820756674013567]",1.714956425938968,1.0766587350807215,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,13,26,6.391800403594971,1,1368.0,0.0,0.0,493,regular,13,26,4.0,0.0,0.3846,0.0,0.3077,20,0.9076585427054968,1248.0,0.8945664481755387,2.654425944452448,static_conjecture,120.0,8.771929824561402,-0.013092094529958187
barabasi_494,4.867571677043685,"[2.897287338330748, 2.6585534539815265, 2.4702863383396094, 1.6797062840301775, 0.8734173379658124, 0.5848416325097011, 0.502007621576027, 2.6373004832070572, 2.3313750311081076, 1.7699758484743202]",2.897287338330748,0.5848416325097011,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,6,5,1.7662436962127686,1,1625.0,0.0,0.0,494,barabasi,6,5,1.6667,0.9428,0.0,-0.6667,0.5,5,0.973514335408737,1211.0,0.958012024389609,1.988379655732056,static_conjecture,414.0,25.476923076923075,-0.015502311019128023
watts_495,11.531788292687995,"[2.935741244303795, 2.7917813957277153, 2.6687067531259014, 3.1415205476743027, -0.5851230386591739, 0.5535042276841742, 2.036546427994762, 2.0473949579039896, 1.5238351820093161, 1.8058742738565834]",2.935741244303795,0.5535042276841742,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,13,13,5.66231107711792,1,1800.0,0.0,0.0,495,watts,13,13,2.0,0.5547,0.0,-0.0833,0.5385,13,0.8870606378990765,1977.0,0.8790864086845708,2.58617022946498,static_conjecture,-177.0,-9.833333333333332,-0.007974229214505746
gnm_496,7.862069181865081,"[2.7644951093406025, 2.3282820758822647, 1.784320857305242, 1.684418457168656, 1.5247259810346008, 0.8721840144913218, 2.0208749970256967, 2.8990870517155196, 2.733606036024507, 1.7973503262860822]",2.7644951093406025,0.8721840144913218,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,6,13,1.9478847980499268,1,869.0,0.0,0.0,496,gnm,6,13,4.3333,0.7454,0.9,-0.4444,0.3333,9,0.8735632424294535,1440.0,0.936473947514767,1.4128048493778032,static_conjecture,-571.0,-65.70771001150749,0.06291070508531349
gnm_497,11.559348148392914,"[2.9154272189423245, 3.1410631835834266, 3.0329410743661946, 1.495719719805665, 1.3002102992801825, 1.455068165393271, 0.5257939685560096, 3.1412317738506212, 3.0904140589519242, 1.8188709384861794]",2.9154272189423245,1.455068165393271,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,12,16,2.886911392211914,1,888.0,0.0,0.0,497,gnm,12,16,2.6667,1.4907,0.1917,-0.4333,0.5833,13,0.8891806267994549,1580.0,0.8354541250085272,1.2920603538203568,static_conjecture,-692.0,-77.92792792792793,-0.05372650179092764
barabasi_498,8.772900547027582,"[2.8933781499509887, 2.84055190608053, 2.6271576197571362, 1.5433246897338022, 1.709781222495336, 1.9602437796541734, 0.20927862146066828, 1.758786707435903, 3.0103563421900077, 3.1415319883334956]",2.8933781499509887,1.9602437796541727,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,11,10,4.875958681106567,1,2213.0,0.0,0.0,498,barabasi,11,10,1.8182,1.4659,0.0,-0.4651,0.6364,10,0.8772900547027582,1740.0,0.8574353758834956,2.792649313172989,static_conjecture,473.0,21.373700858563037,-0.019854678819262617
watts_499,5.375396343501052,"[2.563644844210031, 2.6409827502409557, 2.3555720187050975, 0.6974894347577226, 1.6080382798082766, 1.156598189909012, 1.6331109241261692, 2.386490316178398, 2.2172601638218374, 0.9051269585055711]",2.563644844210031,1.156598189909012,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,6,6,2.0950310230255127,1,919.0,0.0,0.0,499,watts,6,6,2.0,0.5774,0.0,-0.0909,0.5,6,0.8958993905835086,1502.0,0.898566035147572,2.268514847486915,static_conjecture,-583.0,-63.43852013057671,0.002666644564063403
barabasi_500,11.29237676498796,"[2.1804142727691858, 2.2347635105562578, 1.601366726258596, 1.5701237351477035, 1.0709263596546414, 1.5613204778457814, 0.6979167119345101, 1.9886512971912114, 2.4708409257871407, 1.8404234383262106]",2.1804142727691858,1.5613204778457814,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,15,14,2.2466092109680176,1,683.0,0.0,0.0,500,barabasi,15,14,1.8667,1.6275,0.0,-0.4837,0.6667,14,0.8065983403562829,1496.0,0.85708375859856,0.2867883098350432,static_conjecture,-813.0,-119.03367496339679,0.05048541824227715
gnm_501,81.62900447500654,"[2.8052546405184033, 3.0000653875027794, 2.306783402778392, 1.5621829934689466, 1.2195799522001172, 1.359581083899478, 0.6961529887817743, 2.3170134064648034, 2.333585739133145, 1.5471595483930758]",2.805254640518404,1.359581083899478,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,19,160,17.785754680633545,1,572.0,0.0,0.0,501,gnm,19,160,16.8421,0.9326,0.9349,-0.0991,0.1053,90,0.9069889386111838,823.0,0.9187367978230786,2.4198148286149284,static_conjecture,-251.0,-43.88111888111888,0.011747859211894807
regular_502,6.000004858620476,"[1.859754345335308, 1.9878068338820736, 2.8050788121036256, 1.8102356056011466, 1.3649982531686211, 1.0114351893216447, 0.7269033837721834, 2.830556171250492, 2.5193519276014227, 1.398742933594354]",1.859754345335308,1.011435189321645,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,7,7,0.7336413860321045,1,619.0,0.0,0.0,502,regular,7,7,2.0,0.0,0.0,0.0,0.4286,6,1.0,564.0,0.9999949307850547,3.139898311988464,static_conjecture,55.0,8.88529886914378,-5.069214945252476e-06
barabasi_503,5.373930748446128,"[2.882325379808972, 3.136065642397681, 3.1413733823577132, 0.8603397595171995, 1.6169245167048918, 1.7729437990724604, 0.16777553778972626, 3.139996194288026, 2.8872269710926757, 1.8597258826849992]",2.882325379808972,1.7729437990724604,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,7,6,1.244309663772583,1,1192.0,0.0,0.0,503,barabasi,7,6,1.7143,1.0302,0.0,-0.7143,0.5714,6,0.8956551247410213,1541.0,0.9098917869935121,2.910989612111596,static_conjecture,-349.0,-29.278523489932883,0.014236662252490873
gnm_504,14.09267926509629,"[1.773972605359361, 2.160597262175733, 3.1207005304121673, 2.089420509308289, 1.616933669445072, 1.2721346436068464, 1.5019811354732633, 1.621514224231836, 1.9856967543681594, 1.3154101657241346]",1.773972605359361,1.2721346436068464,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,12,21,3.051332712173462,1,855.0,0.0,0.0,504,gnm,12,21,3.5,1.0408,0.2944,-0.2679,0.3333,17,0.8289811332409582,1449.0,0.8645169269575814,2.7657115578971934,static_conjecture,-594.0,-69.47368421052632,0.03553579371662319
watts_505,13.74532602725092,"[2.8719927841460255, 2.54287296683007, 2.2003784794323074, 1.0607506873192285, 0.7232267882358451, 0.6615943574657559, 1.1043035383897597, 3.1415926533044907, 2.265836444236636, 1.387150849520542]",2.871992784146025,0.6615943574657559,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,16,16,3.890348196029663,1,1096.0,0.0,0.0,505,watts,16,16,2.0,0.5,0.0,-0.0667,0.4375,15,0.9163550684833948,1498.0,0.8972219772629045,2.857298108968417,static_conjecture,-402.0,-36.67883211678832,-0.019133091220490228
barabasi_506,7.382179149720741,"[1.681289523701753, 1.9170148215641667, 1.9177074890361265, 1.8451499996365788, 1.2610166963558762, 1.9311098363260357, 1.2762262292458995, 2.0459788924191833, 1.3571303925865563, 1.3581761262099454]",1.681289523701753,1.931109836326036,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,9,8,2.9646737575531006,1,1544.0,0.0,0.0,506,barabasi,9,8,1.7778,1.8725,0.0,-0.8195,0.7778,8,0.9227723937150928,1259.0,0.9527950615791632,2.9239412135341505,static_conjecture,285.0,18.458549222797927,0.030022667864070374
barabasi_507,7.852113422815666,"[1.4341874080168506, 2.0968311220495934, 2.0295598664444365, 1.7548796572245564, 1.3054109267245326, 1.382558979337232, 1.2295138231581315, 3.1415808216711305, 2.9158081154653237, 1.8113948828992934]",1.4341874080168506,1.382558979337232,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,10,9,1.406423568725586,1,575.0,0.0,0.0,507,barabasi,10,9,1.8,1.7776,0.0,-0.6758,0.7,9,0.8724570469795184,1323.0,0.8967584980101783,2.708362702268127,static_conjecture,-748.0,-130.08695652173913,0.024301451030659837
watts_508,9.921674207642354,"[2.9502776209227606, 1.9612033359586525, 1.889405216999744, 1.890016092042592, 1.4689873705438912, 1.680854689423418, 2.736579653841188, 2.8212000138065325, 2.8606717828818073, 1.7102682490137826]",2.9502776209227606,1.680854689423418,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,7,14,2.2630767822265625,1,1003.0,0.0,0.0,508,watts,7,14,4.0,0.0,0.5,0.0,0.2857,10,0.9921674207642356,1626.0,0.9818538011109922,2.3712375284232703,static_conjecture,-623.0,-62.11365902293121,-0.0103136196532434
regular_509,15.943756844176743,"[1.832899911138981, 2.12570903001849, 2.6027445701501515, 1.6172246076542387, 1.1963572001823182, 1.275121415840652, 0.2789464438029847, 2.7715268575429883, 2.857929524466652, 2.002293536916013]",1.832899911138981,1.275121415840652,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,18,18,4.126327037811279,1,1233.0,0.0,0.0,509,regular,18,18,2.0,0.0,0.0,0.0,0.4444,18,0.8857642691209302,1359.0,0.8919806633668984,3.0116323574124726,static_conjecture,-126.0,-10.218978102189782,0.006216394245968204
barabasi_510,10.089235780127083,"[1.4761418072263988, 2.0353975296526103, 1.9932515829445694, 1.8146303136179218, 1.3114661179985903, 1.3962319422113172, 1.187536866710432, 3.141422727713623, 2.9131372224331686, 1.7621886417553725]",1.4761418072263988,1.3962319422113172,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,13,12,1.480339765548706,1,743.0,0.0,0.0,510,barabasi,13,12,1.8462,1.6099,0.0,-0.5354,0.6154,12,0.8407696483439236,1315.0,0.8641986510562952,0.2602740477299232,static_conjecture,-572.0,-76.98519515477793,0.023429002712371583
barabasi_511,39.719494462624965,"[3.0066528123817053, 2.3409648591541297, 1.7051790342253388, 1.9640174305642009, 1.0547407596059415, 0.4006069191747834, 1.5801590375223635, 1.5721218909351544, 1.8201821945943855, 0.027601661206198592]",3.0066528123817053,0.4006069191747834,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,20,64,15.508283615112305,1,1036.0,0.0,0.0,511,barabasi,20,64,6.4,2.7641,0.4965,-0.1275,0.35,46,0.8634672709266297,1220.0,0.9115700288190834,3.042231571182597,static_conjecture,-184.0,-17.760617760617762,0.048102757892453774
