graph_source,init_strategy,graphname,optimal_expectation,optimal_parameters,optimal_gamma,optimal_beta,initial_parameters,initial_gamma,initial_beta,num_layers,num_qubits,num_interactions,sim_time,n_restarts,mean_n_obj_calls,gamma_std_across_restarts,beta_std_across_restarts,graph_id,model,exact_maxcut,n,m,deg_mean,clust_mean,mis,assortativity,approx_ratio
known,static_conjecture,watts_508,9.818538011109922,"[2.3712375284232703, 1.88535804347623, 2.1474279000842387, 2.1813969256389987, 0.44336485454093677, 1.4803062927335193, 2.572474831128128, 0.9173877051652177, 1.914084945355326, 1.7887508570341237]",2.3712375284232703,1.480306292733519,"[1.76771255 1.76771255 1.76771255 1.76771255 1.76771255 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.7677125506072873,0.8620742360644783,5,7,14,13.139736413955688,1,1626.0,0.0,0.0,508,watts,10,7,14,4.0,0.5,0.2857,0.0,0.9818538011109922
known,static_conjecture,regular_509,16.05565194060417,"[3.0116323574124726, -0.6484423795866758, 2.393254737550282, 2.9511158782995124, 1.2812484400473578, 2.1673848208975364, 1.8559047326516234, 1.9794573532044684, 2.250420184902414, 0.4135998083356797]",3.0116323574124726,2.1673848208975364,"[3.14159265 3.14159265 3.14159265 3.14159265 3.14159265 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",3.141592653589793,0.8620742360644783,5,18,18,8.289454698562622,1,1359.0,0.0,0.0,509,regular,18,18,18,2.0,0.0,0.4444,0.0,0.8919806633668984
known,static_conjecture,barabasi_510,10.370383812675543,"[0.26027404772992324, 1.0727284622956392, 1.2504720396144569, 3.141549210129145, 1.283704765142467, 1.2482396141914465, 2.987255525656353, 2.6711551890032883, 2.2512085272441644, 1.3796708055295595]",0.2602740477299232,1.2482396141914465,"[1.55029586 1.55029586 1.55029586 1.55029586 1.55029586 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.5502958579881656,0.8620742360644783,5,13,12,8.140100717544556,1,1315.0,0.0,0.0,510,barabasi,12,13,12,1.8462,0.0,0.6154,-0.5354,0.8641986510562952
known,static_conjecture,barabasi_511,41.93222132567784,"[3.042231571182597, 3.1254222810131664, 2.937313227382414, 2.883728369663338, 2.8325577273738016, 1.8041772931791082, 1.8295431477545243, 0.3608227056118516, 1.8355289834212765, 0.18006908936514399]",3.042231571182597,1.804177293179108,"[2.81434975 2.81434975 2.81434975 2.81434975 2.81434975 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.814349747474748,0.8620742360644783,5,20,64,29.090113401412964,1,1220.0,0.0,0.0,511,barabasi,46,20,64,6.4,0.4965,0.35,-0.1275,0.9115700288190834
known,static_conjecture,watts_512,14.273139081616485,"[2.878234964335658, 2.496222422290327, 1.8421053623596082, 1.4446740064824106, 1.6905025437334347, 0.5852763704184916, 2.7364394633137543, 1.7372796212972101, 0.7145367426342925, -0.13751264227431173]",2.878234964335658,0.5852763704184916,"[1.57079633 1.57079633 1.57079633 1.57079633 1.57079633 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.5707963267948966,0.8620742360644783,5,17,17,12.882389068603516,1,1632.0,0.0,0.0,512,watts,16,17,17,2.0,0.0,0.4706,0.15,0.8920711926010303
known,static_conjecture,gnm_513,19.31422940716675,"[1.9659470702922117, 2.842409671519524, 2.7298114463500935, 1.4963925112729122, 2.0977033482104734, 1.9154155538156186, 1.8640381682328675, 1.0235877815537773, 1.248458444334695, 0.8896936831102544]",1.965947070292212,1.9154155538156183,"[1.96365347 1.96365347 1.96365347 1.96365347 1.96365347 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.9636534696520396,0.8620742360644783,5,9,35,15.812130689620972,1,842.0,0.0,0.0,513,gnm,20,9,35,7.7778,0.9722,0.2222,-0.25,0.9657114703583375
known,static_conjecture,regular_514,14.874979956560969,"[3.141592653589793, 1.0009924245765176, 3.141490207453854, 0.7189250240264176, 1.2757596044907271, 0.9140729068835531, 1.9782867317175956, 3.028854558465986, 2.423109740983593, 0.5688256850030304]",3.141592653589793,0.9140729068835532,"[3.14159265 3.14159265 3.14159265 3.14159265 3.14159265 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",3.141592653589793,0.8620742360644783,5,17,17,13.147589445114136,1,1077.0,0.0,0.0,514,regular,16,17,17,2.0,0.0,0.4118,0.0,0.9296862472850606
known,static_conjecture,barabasi_515,16.51965086857343,"[1.4108334635437871, 2.824759539054984, 1.5769771329934161, 2.770271629038065, 1.5687303097045766, 0.6844345471294451, 2.695078993262612, 2.693415710103775, 2.385475358888529, 0.8116356087261406]",1.4108334635437871,0.6844345471294451,"[1.58200089 1.58200089 1.58200089 1.58200089 1.58200089 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.5820008881939218,0.8620742360644783,5,14,24,11.35100030899048,1,781.0,0.0,0.0,515,barabasi,19,14,24,3.4286,0.5384,0.5714,-0.5195,0.8694553088722857
known,static_conjecture,barabasi_516,13.97498093381773,"[1.7275468370827896, 2.6587885240538163, 1.5939820714923965, 1.4718285282165011, 1.7559968270697315, 1.3390474923688436, 2.915332794709368, 1.116202311361359, 1.7506142368950468, 0.8466199047436083]",1.7275468370827896,1.3390474923688436,"[1.64371229 1.64371229 1.64371229 1.64371229 1.64371229 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.6437122941281777,0.8620742360644783,5,12,20,13.922844648361206,1,1088.0,0.0,0.0,516,barabasi,16,12,20,3.3333,0.3093,0.5,-0.3492,0.8734363083636081
known,static_conjecture,regular_517,15.383939579923885,"[2.8789584032280984, 2.1946621220611355, 1.4829980705976742, 1.930232017534751, 3.0272838080259303, 0.12825631388553432, 1.9245908939620513, 2.4246866422368663, 1.2986845322591987, -1.4186043226794918]",2.8789584032280984,0.1282563138855343,"[1.97142857 1.97142857 1.97142857 1.97142857 1.97142857 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.971428571428571,0.8620742360644783,5,11,22,27.434842824935917,1,1961.0,0.0,0.0,517,regular,16,11,22,4.0,0.3636,0.2727,0.0,0.9614962237452428
known,static_conjecture,barabasi_518,26.31662413910327,"[0.8747322040564627, 2.467349494387559, 3.0822046195807147, 2.7047662844520497, 1.2521167947114182, 1.5656357085326698, 2.144430353030356, 0.7200676407303738, 1.8095547858900902, 1.4844925444433472]",0.8747322040564627,1.5656357085326698,"[1.76040286 1.76040286 1.76040286 1.76040286 1.76040286 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.760402856691919,0.8620742360644783,5,16,39,21.994349718093872,1,1496.0,0.0,0.0,518,barabasi,32,16,39,4.875,0.2884,0.4375,-0.0351,0.8223945043469771
known,static_conjecture,barabasi_519,8.405737333468263,"[2.934883701919402, 2.7182485515886974, 2.624233235110995, 2.6219196078619804, 2.1306803099473246, 0.5567304667156968, 1.935670206326051, 1.8259235056975807, 1.7354912671382383, 1.5399226984634475]",2.934883701919402,0.5567304667156968,"[2.38013342 2.38013342 2.38013342 2.38013342 2.38013342 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.380133419212367,0.8620742360644783,5,10,9,5.775522708892822,1,976.0,0.0,0.0,519,barabasi,9,10,9,1.8,0.0,0.4,-0.5882,0.933970814829807
known,static_conjecture,barabasi_520,11.266241389583056,"[0.24298987582475243, 1.0867345708094676, 1.288083355087792, 3.07874365386638, 1.2559261465205385, 1.2734729601177208, 2.9246691143853996, 3.133678724015531, 1.782625095424624, 1.3971171912754559]",0.2429898758247524,1.2734729601177208,"[1.55102041 1.55102041 1.55102041 1.55102041 1.55102041 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.5510204081632653,0.8620742360644783,5,14,13,12.283254861831663,1,1427.0,0.0,0.0,520,barabasi,13,14,13,1.8571,0.0,0.5714,-0.4341,0.8666339530448505
known,static_conjecture,barabasi_521,17.70243474895064,"[2.227293303804437, 2.2933242247833303, 1.5403639398633526, 1.7400260804811896, 1.5862929764706257, 1.472473001189798, 2.068322288883631, 0.6603357962508968, 2.8265660914489503, 1.2666034439589686]",2.227293303804437,1.472473001189798,"[1.54933333 1.54933333 1.54933333 1.54933333 1.54933333 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.5493333333333337,0.8620742360644783,5,15,26,867.1592001914978,1,2189.0,0.0,0.0,521,barabasi,22,15,26,3.4667,0.5966,0.6,-0.4471,0.8046561249523019
known,static_conjecture,regular_522,11.868042598675483,"[0.4216137108344844, 0.7845773788664174, 3.09776829423436, 1.7082137190492466, 0.9128271258050713, 1.46732091481747, 2.961042712758831, 2.2806953687895386, 2.536169434912419, 1.3483240123335283]",0.4216137108344844,1.46732091481747,"[1.35020243 1.35020243 1.35020243 1.35020243 1.35020243 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.3502024291497978,0.8620742360644783,5,10,15,9.064412832260132,1,1581.0,0.0,0.0,522,regular,13,10,15,3.0,0.2,0.4,0.0,0.912926353744268
known,static_conjecture,watts_523,9.6659017562073,"[3.104955879056546, 2.1561220233533085, 2.4457282549793087, 1.6905533064730545, 1.7643310425283514, 0.009378601586450288, 2.838964552257118, 2.4476372598400182, 1.3437679256769517, 1.068008983905845]",3.104955879056546,0.0093786015864502,"[1.54166667 1.54166667 1.54166667 1.54166667 1.54166667 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.541666666666667,0.8620742360644783,5,11,11,4.917842388153076,1,1095.0,0.0,0.0,523,watts,10,11,11,2.0,0.0,0.4545,0.0,0.9665901756207299
known,static_conjecture,regular_524,19.488190740906457,"[1.3897536622701456, 2.6337339811526745, 2.8564622709400798, 2.644444373162494, 2.488676150860109, -0.614339375785521, 2.1529036909177286, 1.4278947333238716, 1.6286512454129176, 0.8821535968322961]",1.3897536622701456,-0.614339375785521,"[3.14159265 3.14159265 3.14159265 3.14159265 3.14159265 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",3.141592653589793,0.8620742360644783,5,16,24,5.9333038330078125,1,952.0,0.0,0.0,524,regular,22,16,24,3.0,0.0625,0.375,0.0,0.8858268518593845
known,static_conjecture,watts_525,11.18577149267776,"[1.716077176667551, 2.8096206812064004, 0.43345373574722873, 2.7339774593024018, 1.9715720946731814, 1.6008976325015645, 1.8201247352533816, 1.6629013623667608, 1.5027565984999778, 1.2468100931278912]",1.716077176667551,1.6008976325015645,"[1.63924033 1.63924033 1.63924033 1.63924033 1.63924033 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.6392403283850654,0.8620742360644783,5,9,18,2.4381303787231445,1,660.0,0.0,0.0,525,watts,14,9,18,4.0,0.4593,0.3333,-0.0,0.7989836780484115
known,static_conjecture,gnm_526,32.71079158365453,"[2.9751206969765214, 2.2845166065420344, 2.1685404930604024, 2.267657803344566, 2.3112177601441077, 0.8991495407695653, 2.9357124453350085, 2.5784301370526848, 2.341278187425, 0.8146554523473215]",2.9751206969765214,0.8991495407695653,"[2.25250437 2.25250437 2.25250437 2.25250437 2.25250437 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.252504372912907,0.8620742360644783,5,14,65,12.5476336479187,1,789.0,0.0,0.0,526,gnm,42,14,65,9.2857,0.706,0.2143,-0.0691,0.7788283710393936
known,static_conjecture,watts_527,7.936603605980053,"[2.178361065821112, 2.4819927277834903, 1.1616857995353167, 1.140824060628627, 2.1211940813463235, 1.5607890898236754, 3.141256910962934, 1.1426059975729146, 1.7449947231486367, 0.7522456134399127]",2.178361065821112,1.5607890898236754,"[1.63924033 1.63924033 1.63924033 1.63924033 1.63924033 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.6392403283850654,0.8620742360644783,5,6,12,4.764136791229248,1,1497.0,0.0,0.0,527,watts,9,6,12,4.0,0.7278,0.3333,-0.2766,0.8818448451088947
known,static_conjecture,gnm_528,62.03194770937232,"[2.2034179094747506, 2.5656142279286374, 2.581989254108201, 2.3363683120448226, 2.584461116475251, 0.6926919712359377, 1.887390106946939, 0.9833742222297297, 1.0281610588043344, -0.43845163397929066]",2.2034179094747506,0.6926919712359377,"[2.36720346 2.36720346 2.36720346 2.36720346 2.36720346 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.367203458268531,0.8620742360644783,5,20,124,21.699002981185917,1,535.0,0.0,0.0,528,gnm,78,20,124,12.4,0.6408,0.2,-0.0333,0.7952813808893887
known,static_conjecture,watts_529,27.942369422180505,"[2.962704178065402, 2.7673630970285865, 1.5580895734846867, 1.656324138042331, 1.4677933492154, 0.4689105845983942, 2.5044590473398642, 1.5845731156091332, 2.4962116072480502, 1.5466579363765471]",2.962704178065402,0.4689105845983942,"[1.67125087 1.67125087 1.67125087 1.67125087 1.67125087 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.671250872249442,0.8620742360644783,5,20,40,20.24985980987549,1,1587.0,0.0,0.0,529,watts,32,20,40,4.0,0.2733,0.35,0.1955,0.8731990444431408
known,static_conjecture,watts_530,8.990077610632465,"[0.7422795267731448, 2.275451302885883, 1.7646439793700113, 1.8444346987852684, 1.5072281584953222, 1.3745138979127494, 0.6824088944694751, 1.2194450522279388, 1.0911829527893195, 0.31032991489423256]",0.7422795267731448,1.3745138979127494,"[1.54166667 1.54166667 1.54166667 1.54166667 1.54166667 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.541666666666667,0.8620742360644783,5,11,11,9.708683729171751,1,1832.0,0.0,0.0,530,watts,10,11,11,2.0,0.197,0.4545,-0.1,0.8990077610632465
known,static_conjecture,barabasi_531,7.622224196291299,"[2.9210927514014875, 2.85474523338857, 2.975034686133914, 2.875075752754014, 2.4461599418682214, 1.9905163911591526, 1.7328200796125248, 1.764885001155999, 1.8355915653387345, 0.17984507965189622]",2.9210927514014875,1.9905163911591528,"[2.20255013 2.20255013 2.20255013 2.20255013 2.20255013 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.2025501301817094,0.8620742360644783,5,9,8,7.37246823310852,1,1409.0,0.0,0.0,531,barabasi,8,9,8,1.7778,0.0,0.7778,-0.8195,0.9527780245364124
known,static_conjecture,watts_532,7.680258454049181,"[1.75580610055365, 2.575070446561328, 2.203038203757708, 3.0855144648231754, 0.6324421698862722, 1.4962585868835143, 3.141123347138846, 2.023263899085533, 2.28254423463306, 1.4081331655935476]",1.75580610055365,1.4962585868835143,"[1.63924033 1.63924033 1.63924033 1.63924033 1.63924033 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.6392403283850654,0.8620742360644783,5,6,12,13.40207052230835,1,1857.0,0.0,0.0,532,watts,8,6,12,4.0,0.8444,0.3333,-0.4348,0.9600323067561476
known,static_conjecture,watts_533,15.402079455957972,"[2.732766712523115, 2.003621315256772, 1.9236022387064478, 1.8459050636531167, 1.8750629928278655, -1.3991850968574182, 2.9475330207156913, 2.718452563453112, 1.4987363515431968, 1.3663323025182716]",2.732766712523115,-1.3991850968574182,"[1.57079633 1.57079633 1.57079633 1.57079633 1.57079633 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.5707963267948966,0.8620742360644783,5,18,18,5.87450385093689,1,987.0,0.0,0.0,533,watts,18,18,18,2.0,0.0,0.5,-0.0286,0.855671080886554
known,static_conjecture,watts_534,7.524673623325228,"[1.5562730626313708, 1.2795448810293502, 0.6755829021412566, 3.1330908614599036, 2.9929212916010393, 0.4007242426130105, 1.800257595170994, 1.6045089322217465, 0.5060831398394481, 0.7364806224650572]",1.5562730626313708,0.4007242426130105,"[1.46869065 1.46869065 1.46869065 1.46869065 1.46869065 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.4686906457739792,0.8620742360644783,5,9,9,3.7656400203704834,1,1032.0,0.0,0.0,534,watts,9,9,9,2.0,0.0,0.5556,-0.3012,0.8360748470361364
known,static_conjecture,regular_535,24.2662747177726,"[2.8264177751841197, 1.7964327288463813, 1.9018213173573424, 2.5779753454290715, 3.134250070757254, -0.19334428786821012, 2.1708616930109423, 1.3733375598706499, 1.193876027119066, 0.5074489243952529]",2.82641777518412,-0.1933442878682101,"[3.14159265 3.14159265 3.14159265 3.14159265 3.14159265 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",3.141592653589793,0.8620742360644783,5,17,34,16.15140461921692,1,1065.0,0.0,0.0,535,regular,28,17,34,4.0,0.1471,0.3529,0.0,0.8666526684918786
known,static_conjecture,watts_536,25.310193936959948,"[2.9049314284982577, 3.1412156058421834, 3.1415913989132696, 1.4154765795986504, 2.2811096200598824, 1.478962375266817, 2.8310957087369513, 2.1863626298744743, 1.553148728581092, 1.33562222378808]",2.9049314284982577,1.478962375266817,"[1.78522594 1.78522594 1.78522594 1.78522594 1.78522594 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.7852259415015197,0.8620742360644783,5,19,38,12.019947528839111,1,801.0,0.0,0.0,536,watts,30,19,38,4.0,0.293,0.3158,0.0576,0.8436731312319983
known,static_conjecture,gnm_537,8.142157419810246,"[2.8419572245148337, 1.9538832889595128, 1.7734897716399853, 1.8123300020794348, 1.7286251690632397, 0.14694024177672416, 3.1412799568879954, 1.174384860639979, 3.132237504013945, 1.294112898590734]",2.8419572245148337,0.1469402417767241,"[1.82079633 1.82079633 1.82079633 1.82079633 1.82079633 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.8207963267948968,0.8620742360644783,5,7,11,3.108792304992676,1,881.0,0.0,0.0,537,gnm,9,7,11,3.1429,0.381,0.4286,0.0833,0.904684157756694
known,static_conjecture,barabasi_538,10.620101636886082,"[1.7929152491800848, 2.1660088138630234, 1.5909035233048119, 2.288002231433471, 0.12550997175375997, 1.2121757644049138, 2.743291683379951, 0.411293596745584, 1.6252353628558156, 1.5382293602449255]",1.7929152491800848,1.2121757644049138,"[1.56055227 1.56055227 1.56055227 1.56055227 1.56055227 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.5605522682445758,0.8620742360644783,5,13,12,12.52265763282776,1,1649.0,0.0,0.0,538,barabasi,12,13,12,1.8462,0.0,0.6923,-0.4118,0.8850084697405068
known,static_conjecture,regular_539,21.05354931135625,"[2.897675419890759, 2.1188051363289597, 2.329992192267815, 1.8022903057702608, 1.660420369330874, 0.1463863679891113, 2.9972767790358494, 2.9771135753901277, 2.295374743011047, 1.1302766809607836]",2.897675419890759,0.1463863679891113,"[1.97142857 1.97142857 1.97142857 1.97142857 1.97142857 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.971428571428571,0.8620742360644783,5,15,30,17.913436889648438,1,1004.0,0.0,0.0,539,regular,22,15,30,4.0,0.2333,0.3333,0.0,0.9569795141525568
known,static_conjecture,barabasi_540,31.585138514218,"[2.9795969511052007, 3.141592653589793, 2.409163650996478, 1.943617903110636, 1.6314954124445893, 1.2885183574478138, 2.2795337746743085, 1.5979682864984224, 3.137247236826374, 0.25158072394815817]",2.9795969511052007,1.2885183574478138,"[1.83719536 1.83719536 1.83719536 1.83719536 1.83719536 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.8371953608103184,0.8620742360644783,5,19,48,18.34456205368042,1,1010.0,0.0,0.0,540,barabasi,36,19,48,5.0526,0.2753,0.3684,-0.2128,0.8773649587282777
known,static_conjecture,barabasi_541,5.488860661891778,"[2.8435391703493673, 2.604256410064206, 2.491093647122305, 0.5881000153261796, 3.011624290872774, 0.6153085734023513, 2.203314850126109, 1.79822016600706, 2.5752151586933185, 0.40127476351185765]",2.8435391703493678,0.6153085734023513,"[2.34870595 2.34870595 2.34870595 2.34870595 2.34870595 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.34870594630933,0.8620742360644783,5,7,6,8.731650114059448,1,3174.0,0.0,0.0,541,barabasi,6,7,6,1.7143,0.0,0.4286,-0.3333,0.9148101103152962
known,static_conjecture,regular_542,11.647630363758251,"[2.869369053191684, 1.679416837225622, 2.7264525620820725, 2.795090488458072, 2.024611569097312, 1.0890481108743237, 2.6805839167495016, 2.0794415219308267, 1.789765437898918, 1.4802559585606194]",2.869369053191684,1.0890481108743235,"[1.56614833 1.56614833 1.56614833 1.56614833 1.56614833 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.5661483253588515,0.8620742360644783,5,7,14,16.600935697555542,1,1966.0,0.0,0.0,542,regular,12,7,14,4.0,0.4286,0.4286,0.0,0.970635863646521
known,static_conjecture,gnm_543,32.947641934687866,"[1.5975265548192752, 2.2595756023063336, 2.23391851982763, 3.141582451648248, 3.1415807357486334, 1.2220114553691743, 3.138979458653545, 2.393260290606434, 1.5999050025451087, 1.0477940513082742]",1.5975265548192752,1.2220114553691743,"[2.26617582 2.26617582 2.26617582 2.26617582 2.26617582 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.266175817630496,0.8620742360644783,5,18,55,13.365305423736572,1,641.0,0.0,0.0,543,gnm,41,18,55,6.1111,0.3185,0.2778,-0.0496,0.803601022797265
known,static_conjecture,watts_544,13.044300977338892,"[2.772780457084791, 2.4597812971511566, 2.419127732312764, 1.4494084871071333, 1.6344256002548314, 1.3489636272524157, 1.5668707125085446, 0.7068246016801861, 0.5548358966625995, 0.9104954809671808]",2.772780457084791,1.3489636272524157,"[1.72872217 1.72872217 1.72872217 1.72872217 1.72872217 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.7287221659919028,0.8620742360644783,5,10,20,8.496546745300293,1,974.0,0.0,0.0,544,watts,14,10,20,4.0,0.5133,0.3,-0.1538,0.9317357840956352
known,static_conjecture,watts_545,10.740447042613258,"[1.0724394089739069, 2.3288871223364493, 2.06786279279516, 1.8680227300503374, 1.3887227877490818, 1.6658224801600157, 1.0420281818021226, 1.1430227696251514, 1.2395040124004195, 0.33996980240245855]",1.0724394089739069,1.6658224801600157,"[1.54166667 1.54166667 1.54166667 1.54166667 1.54166667 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.541666666666667,0.8620742360644783,5,13,13,18.000117540359497,1,1754.0,0.0,0.0,545,watts,12,13,13,2.0,0.1667,0.4615,-0.3241,0.8950372535511049
known,static_conjecture,watts_546,10.791489685294437,"[1.4397999355684057, 3.0563353092262013, 1.328213998339665, 1.4463705960915771, 1.801174579735962, 1.1254538995642391, 2.6860063465470865, 1.2450389168209364, 1.6278661095371048, 0.6534518192795986]",1.4397999355684057,1.1254538995642391,"[1.53033274 1.53033274 1.53033274 1.53033274 1.53033274 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.5303327429149798,0.8620742360644783,5,8,16,10.222378730773926,1,908.0,0.0,0.0,546,watts,12,8,16,4.0,0.5583,0.375,-0.2222,0.8992908071078697
known,static_conjecture,regular_547,13.766331014524845,"[2.332168114540005, 1.26759270298342, 2.1281979612053896, 2.4326448850949403, 2.0165987840181647, -0.12781868253293574, 3.1414940029673772, 1.730063208312787, 2.0822052699951903, 1.3277215237117939]",2.332168114540005,-0.1278186825329357,"[2.09196429 2.09196429 2.09196429 2.09196429 2.09196429 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.091964285714286,0.8620742360644783,5,12,18,14.083701848983765,1,1123.0,0.0,0.0,547,regular,16,12,18,3.0,0.1667,0.3333,0.0,0.8603956884078028
known,static_conjecture,barabasi_548,6.876334450272999,"[1.8848714543074887, 2.0972210189154605, 2.827683444740205, 1.974389054010414, 3.118513077914268, 1.2509441417036187, 2.7044965638632004, 1.6854227328376745, 0.34704856164616804, 1.6933119475888232]",1.8848714543074887,1.250944141703619,"[2.33235845 2.33235845 2.33235845 2.33235845 2.33235845 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.332358447270728,0.8620742360644783,5,9,8,9.689667224884031,1,1338.0,0.0,0.0,548,barabasi,8,9,8,1.7778,0.0,0.4444,-0.4737,0.8595418062841249
known,static_conjecture,gnm_549,25.68258051703928,"[2.0806195015696405, 2.346849518065664, 2.1096113153835927, 2.4599410187301203, 2.069730485657389, 0.9389951257355698, 1.1811764173850197, 0.9524208357203946, 1.0437360117714758, 0.9040039126331858]",2.0806195015696405,0.9389951257355698,"[2.07640271 2.07640271 2.07640271 2.07640271 2.07640271 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.07640271091866,0.8620742360644783,5,14,51,13.55190896987915,1,667.0,0.0,0.0,549,gnm,35,14,51,7.2857,0.5372,0.2857,-0.0458,0.7337880147725508
known,static_conjecture,gnm_550,11.525455791443846,"[1.8666686591804014, 1.485071862189105, 3.1055881026125642, 1.695427670577935, 1.9037937802583866, 0.18139932963847863, 3.1277031418952888, 1.1134772570004272, 2.8730694984029634, 1.2954193064550865]",1.8666686591804011,0.1813993296384786,"[1.85651061 1.85651061 1.85651061 1.85651061 1.85651061 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.856510612509182,0.8620742360644783,5,8,17,10.96402883529663,1,987.0,0.0,0.0,550,gnm,13,8,17,4.25,0.5542,0.5,-0.3262,0.8865735224187574
known,static_conjecture,barabasi_551,6.181820095834468,"[2.8140029125265213, 2.3447573057290363, 1.9869698420312143, 2.108847749944831, 2.2921287576708442, 0.7290531042874252, 3.1376789127030635, 1.3636717675385586, 1.2809640631846362, 0.20742922778872144]",2.8140029125265213,0.7290531042874252,"[2.28139837 2.28139837 2.28139837 2.28139837 2.28139837 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.281398371365477,0.8620742360644783,5,8,7,4.6534600257873535,1,869.0,0.0,0.0,551,barabasi,7,8,7,1.75,0.0,0.5,-0.2353,0.8831171565477811
known,static_conjecture,barabasi_552,30.675917568705795,"[3.0003367820109887, 2.892146626223279, 3.141592653589793, 1.8067465702701044, 1.7257111332851451, 2.099181125188597, 2.9803396693801694, 1.9651586300060924, 1.5932099351082158, 1.3884958365598195]",3.0003367820109887,2.099181125188597,"[1.81359428 1.81359428 1.81359428 1.81359428 1.81359428 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.813594276094276,0.8620742360644783,5,18,45,23.444146633148197,1,1380.0,0.0,0.0,552,barabasi,37,18,45,5.0,0.2972,0.3889,-0.3361,0.8290788532082647
known,static_conjecture,watts_553,9.253788077082843,"[2.982012033093218, 2.7829486991978625, 0.9802017215475267, 2.9820633357826187, 1.8938085415771395, 0.4513569081623028, 1.8139808082805993, 1.633919265536537, 1.4753067071547346, 0.1544094494230055]",2.982012033093218,0.4513569081623028,"[1.48238815 1.48238815 1.48238815 1.48238815 1.48238815 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.482388147566719,0.8620742360644783,5,7,14,6.510820150375366,1,1252.0,0.0,0.0,553,watts,10,7,14,4.0,0.8095,0.4286,-0.4933,0.9253788077082843
known,static_conjecture,barabasi_554,11.93220260877259,"[0.2553771641234179, 0.3549084383313623, 2.2036981406175125, 2.746038685395056, 0.9457509276248457, 1.141235285173806, 2.841697164446642, 3.1415072991085493, 1.756925788022176, 1.7269239052149459]",0.2553771641234179,1.141235285173806,"[1.55       1.55       1.55       1.55       1.55       0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.55,0.8620742360644783,5,15,14,21.26156234741211,1,1902.0,0.0,0.0,554,barabasi,14,15,14,1.8667,0.0,0.6,-0.5029,0.8523001863408993
