graph_source,init_strategy,graphname,optimal_expectation,optimal_parameters,optimal_gamma,optimal_beta,initial_parameters,initial_gamma,initial_beta,num_layers,num_qubits,num_interactions,sim_time,n_restarts,mean_n_obj_calls,gamma_std_across_restarts,beta_std_across_restarts,graph_id,model
known,static_conjecture,barabasi_552,30.675917568705795,"[3.0003367820109887, 2.892146626223279, 3.141592653589793, 1.8067465702701044, 1.7257111332851451, 2.099181125188597, 2.9803396693801694, 1.9651586300060924, 1.5932099351082158, 1.3884958365598195]",3.0003367820109887,2.099181125188597,"[1.81359428 1.81359428 1.81359428 1.81359428 1.81359428 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.8135942760942756,0.8620742360644783,5,18,45,23.444146633148193,1,1380.0,0.0,0.0,552,barabasi
known,static_conjecture,watts_553,9.253788077082845,"[2.982012033093218, 2.7829486991978625, 0.9802017215475267, 2.9820633357826187, 1.8938085415771395, 0.4513569081623028, 1.8139808082805993, 1.633919265536537, 1.4753067071547346, 0.1544094494230055]",2.982012033093218,0.4513569081623028,"[1.48238815 1.48238815 1.48238815 1.48238815 1.48238815 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.482388147566719,0.8620742360644783,5,7,14,6.510820150375366,1,1252.0,0.0,0.0,553,watts
known,static_conjecture,barabasi_554,11.93220260877259,"[0.2553771641234179, 0.3549084383313623, 2.2036981406175125, 2.746038685395056, 0.9457509276248457, 1.141235285173806, 2.841697164446642, 3.1415072991085493, 1.756925788022176, 1.7269239052149459]",0.2553771641234179,1.141235285173806,"[1.55       1.55       1.55       1.55       1.55       0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.55,0.8620742360644783,5,15,14,21.26156234741211,1,1902.0,0.0,0.0,554,barabasi
known,static_conjecture,barabasi_555,9.813906979513227,"[1.882620790701206, 1.5808888145448703, 1.5903201884304738, 2.0269085028073435, 0.3538525833670815, 0.8141924099345115, 2.7497495822059013, 2.438419331452778, 1.3122949492646228, 1.372581427580388]",1.882620790701206,0.8141924099345115,"[1.56203704 1.56203704 1.56203704 1.56203704 1.56203704 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.5620370370370371,0.8620742360644783,5,12,11,6.884480714797974,1,704.0,0.0,0.0,555,barabasi
known,static_conjecture,barabasi_556,16.73990684855902,"[2.9451436807319875, 2.8353731871391226, 1.6167370133416878, 1.4251835778403108, 1.6651140017015855, 0.47070943555801725, 3.1270286706276464, 2.927635835154992, 1.8513460069749657, 0.1669360777870526]",2.9451436807319875,0.47070943555801725,"[1.6486856  1.6486856  1.6486856  1.6486856  1.6486856  0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.6486856028961292,0.8620742360644783,5,14,24,24.069640398025513,1,1559.0,0.0,0.0,556,barabasi
known,static_conjecture,watts_557,13.725592442049017,"[2.900743888803209, 3.103887669636724, 0.4982668367967461, 3.055194953580646, 0.5365155275974594, 1.8333944185466458, 3.031177374855219, 2.584850286102919, 1.7886391949784854, 1.3671617967798877]",2.900743888803209,1.8333944185466458,"[1.72872217 1.72872217 1.72872217 1.72872217 1.72872217 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.7287221659919028,0.8620742360644783,5,10,20,22.52945041656494,1,1881.0,0.0,0.0,557,watts
known,static_conjecture,regular_558,29.673576413167613,"[2.8517499084895688, 2.1677607727623536, 3.042964828917804, 2.06121350206179, 3.060754342533362, 0.11514542159949655, 1.9008304171041819, 2.311101788244934, 1.9950085814495078, 0.9111261937837319]",2.8517499084895688,0.11514542159949655,"[3.14159265 3.14159265 3.14159265 3.14159265 3.14159265 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",3.141592653589793,0.8620742360644783,5,20,40,26.392826795578003,1,1440.0,0.0,0.0,558,regular
known,static_conjecture,barabasi_559,5.4794678599027975,"[2.8514283566955276, 1.2060637030886605, 2.6910223736583663, 1.489634584854405, 2.1561276018915114, 0.2674721985823444, 3.112594299537843, 2.8947695308769585, 1.675245989159708, 1.375879532099062]",2.8514283566955276,0.2674721985823444,"[2.17599942 2.17599942 2.17599942 2.17599942 2.17599942 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.1759994235088223,0.8620742360644783,5,7,6,4.598374605178833,1,1903.0,0.0,0.0,559,barabasi
known,static_conjecture,regular_560,7.997082337755273,"[2.7822348293745485, 2.1817342780183235, 1.6109698760884044, 1.8717211234248545, 1.620225328138849, 0.8586149587438803, 1.5901963763517941, 0.4836266676046935, 2.056600727237327, 0.628314052159022]",2.7822348293745485,0.8586149587438803,"[1.70442584 1.70442584 1.70442584 1.70442584 1.70442584 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.704425837320574,0.8620742360644783,5,6,12,10.863352060317993,1,1777.0,0.0,0.0,560,regular
known,static_conjecture,watts_561,12.935212446655337,"[2.7084083738845326, 1.7364677157386306, 2.260737600623851, 1.5762167340152906, 3.1414041477066137, 1.2172400081628982, 2.277516284209481, 0.9517223478465104, 1.4088851523338741, 0.7542873969599865]",2.7084083738845326,1.2172400081628982,"[1.57079633 1.57079633 1.57079633 1.57079633 1.57079633 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.5707963267948966,0.8620742360644783,5,16,16,20.407835721969604,1,1679.0,0.0,0.0,561,watts
known,static_conjecture,barabasi_562,26.479998648684095,"[3.000496195097031, 2.7988782508825327, 1.636273563880434, 1.9416646044681314, 1.5701574551519346, 0.4356576470356633, 2.6578777466963865, 2.3505143085494185, 2.3763756712631547, 0.7658049388628049]",3.000496195097031,0.4356576470356633,"[1.74564591 1.74564591 1.74564591 1.74564591 1.74564591 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.7456459122474746,0.8620742360644783,5,16,39,21.412834882736206,1,1300.0,0.0,0.0,562,barabasi
known,static_conjecture,gnm_563,31.487114740666335,"[0.7421610519805866, 2.6012838894659183, 2.7326624529297394, 3.084706544157126, 1.9370182604688462, 1.5639143186720321, 2.9488528236819755, 3.138387023257285, 1.8531574358185794, 1.6025479670818525]",0.7421610519805866,1.5639143186720321,"[2.31875807 2.31875807 2.31875807 2.31875807 2.31875807 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.318758070049566,0.8620742360644783,5,20,48,20.1972393989563,1,1070.0,0.0,0.0,563,gnm
known,static_conjecture,barabasi_564,8.093643987482132,"[2.93775377539254, 2.027839879534615, 2.005829091953271, 2.8116968748598987, 1.9170289024120069, 0.2572138117303805, 2.958379681001922, 1.210372448770806, 1.6171886860945315, 0.37917471612296216]",2.93775377539254,0.2572138117303805,"[2.1846071  2.1846071  2.1846071  2.1846071  2.1846071  0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.184607103422893,0.8620742360644783,5,10,9,3.7728052139282227,1,1186.0,0.0,0.0,564,barabasi
known,static_conjecture,watts_565,5.686547874032385,"[1.593364523906454, 2.776388014419692, 2.0780920571880643, 2.631563640939567, 1.6080528111418175, 0.6339508368437428, 2.2847746509999958, 1.572447280790699, 1.9291106079319025, 0.910907387338054]",1.593364523906454,0.6339508368437428,"[1.46995192 1.46995192 1.46995192 1.46995192 1.46995192 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.4699519230769231,0.8620742360644783,5,8,8,1.7254068851470947,1,579.0,0.0,0.0,565,watts
known,static_conjecture,watts_566,9.038898490249267,"[2.9892671710811527, 2.996325790013785, 3.1298008907142596, 2.2173893052317415, 1.6319905711008782, 1.7351819543278073, 1.4862553318169345, 1.7487043559522624, 1.502728420648706, 1.3508710766363767]",2.9892671710811527,1.7351819543278073,"[1.48238815 1.48238815 1.48238815 1.48238815 1.48238815 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.482388147566719,0.8620742360644783,5,7,14,7.256068706512451,1,1093.0,0.0,0.0,566,watts
known,static_conjecture,gnm_567,78.01747060097728,"[2.1786365041826583, 3.1397833637667434, 2.7581691321876445, 2.8092747994909737, 2.6285818734990594, 1.5918338524716047, 3.1247896782450595, 3.065524307844525, 2.758346854847975, 1.545453486648447]",2.1786365041826583,1.5918338524716047,"[2.71869845 2.71869845 2.71869845 2.71869845 2.71869845 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.7186984544264425,0.8620742360644783,5,18,149,29.737386226654053,1,600.0,0.0,0.0,567,gnm
known,static_conjecture,barabasi_568,29.63286625969774,"[2.954022210307306, 3.141587694457974, 1.718357999204395, 1.887926360264478, 2.621493576601254, 1.9221855899332514, 1.3746364193157459, 1.6690745971767544, 1.3399320771981151, 0.15646156593047722]",2.954022210307306,1.9221855899332514,"[1.79816218 1.79816218 1.79816218 1.79816218 1.79816218 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.7981621773288434,0.8620742360644783,5,18,45,19.001524209976196,1,1269.0,0.0,0.0,568,barabasi
known,static_conjecture,regular_569,9.624866480608034,"[3.1351789562618455, 1.9097551613365646, 2.8586077659348037, 3.0129220660938776, 1.7699648693531387, 0.6795689543180872, 1.9587253936954006, 0.5539915427231499, 2.578633171865188, 0.7606631152372243]",3.1351789562618455,0.6795689543180872,"[1.56614833 1.56614833 1.56614833 1.56614833 1.56614833 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.5661483253588515,0.8620742360644783,5,7,14,4.886895179748535,1,1243.0,0.0,0.0,569,regular
known,static_conjecture,barabasi_570,17.13433508706953,"[2.973975607839567, 2.7576055705732614, 1.6566028414028986, 2.229576749545669, 1.5580202833771013, 0.48515277935758927, 2.671197435025168, 2.3696208481489673, 2.360670525680888, 0.7914345394917663]",2.973975607839567,0.48515277935758927,"[1.65126539 1.65126539 1.65126539 1.65126539 1.65126539 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.651265392181458,0.8620742360644783,5,14,24,10.13571834564209,1,798.0,0.0,0.0,570,barabasi
known,static_conjecture,gnm_571,86.40782098004402,"[2.6086635206778244, 2.68898415103813, 3.141436435512788, 2.665134175432788, 2.631652510917036, 0.00025178316290482716, 3.0772291189116947, 1.6347028764912777, 2.8319868539776714, 1.6179222586881776]",2.6086635206778244,0.00025178316290482716,"[2.71394204 2.71394204 2.71394204 2.71394204 2.71394204 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.7139420391983355,0.8620742360644783,5,19,166,32.50152277946472,1,626.0,0.0,0.0,571,gnm
known,static_conjecture,regular_572,17.487433332514858,"[2.00373675795682, 2.9575467818059202, 3.141592653589793, 3.1414448329844715, 3.141592653589793, 1.2286247842453943, 2.134423774049796, 1.0984457105760863, 1.704900164918473, 0.4885378789491036]",2.00373675795682,1.2286247842453943,"[3.14159265 3.14159265 3.14159265 3.14159265 3.14159265 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",3.141592653589793,0.8620742360644783,5,16,24,6.543411016464233,1,801.0,0.0,0.0,572,regular
known,static_conjecture,regular_573,14.466251285548061,"[1.8939039259457384, 2.5910380457516684, 2.731001722332782, 1.809056298486565, 1.871020357461632, 1.6672215911181667, 2.6636455050884313, 1.8041411076664902, 2.1750561549623995, 0.38293260993703065]",1.8939039259457384,1.6672215911181667,"[2.09196429 2.09196429 2.09196429 2.09196429 2.09196429 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.091964285714286,0.8620742360644783,5,12,18,28.74872064590454,1,2373.0,0.0,0.0,573,regular
known,static_conjecture,gnm_574,18.514686226172433,"[3.027616673652405, 2.9180470310929487, 2.8869886212022466, 2.8267676346736783, 2.7257275390390276, 0.4644915707227668, 1.9057995297474957, 1.8259638713139217, 1.7910814113919444, 0.1442398928782942]",3.027616673652405,0.4644915707227668,"[2.0601272  2.0601272  2.0601272  2.0601272  2.0601272  0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.0601271998521806,0.8620742360644783,5,11,27,24.549309730529785,1,1548.0,0.0,0.0,574,gnm
known,static_conjecture,watts_575,5.695073525555017,"[1.5048562887303205, 0.306463379421358, 1.0716885260583022, 2.5940740765251222, 0.8227367368098925, 1.7720011552896484, 3.141467934166303, 2.226499318251057, 1.837743011127435, 1.367670212244636]",1.5048562887303205,1.7720011552896484,"[1.4696821  1.4696821  1.4696821  1.4696821  1.4696821  0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.469682103610675,0.8620742360644783,5,7,7,9.653357744216919,1,1886.0,0.0,0.0,575,watts
known,static_conjecture,gnm_576,32.21059853749193,"[2.348848089289061, 2.3628973538617064, 2.3970842884885597, 2.503905285706686, 2.3766920680551245, 0.9320407464599225, 2.477949097687246, 0.7350309415337362, 2.239022750149868, 0.940306071861407]",2.348848089289061,0.9320407464599225,"[2.39631563 2.39631563 2.39631563 2.39631563 2.39631563 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.3963156252958497,0.8620742360644783,5,12,62,19.380345582962036,1,843.0,0.0,0.0,576,gnm
known,static_conjecture,gnm_577,12.957713807682646,"[1.3064498656202894, 1.715337142749924, 1.949908863401062, 1.5747658543520913, 1.5778418353854309, 1.1009306986723637, 0.9327679086701477, 1.1164816360712213, 1.1146089544138742, 0.7811359078202342]",1.3064498656202894,1.1009306986723637,"[1.47736761 1.47736761 1.47736761 1.47736761 1.47736761 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.477367608836907,0.8620742360644783,5,15,17,6.649374008178711,1,754.0,0.0,0.0,577,gnm
known,static_conjecture,watts_578,17.96213436554488,"[2.1033605251655123, 3.1231719560177873, 1.3221685569960093, 3.0529315356677538, 2.600277600202111, 1.165622733245038, 1.9854960887760467, 2.0186182748589387, 2.369676817985189, 1.7328616055000672]",2.1033605251655123,1.165622733245038,"[1.54166667 1.54166667 1.54166667 1.54166667 1.54166667 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.541666666666667,0.8620742360644783,5,13,26,20.04941415786743,1,1648.0,0.0,0.0,578,watts
known,static_conjecture,watts_579,7.4050842734305675,"[1.8526630871811713, 2.359751302298611, 1.8862240631613232, 2.560836847689983, 1.2792737301003432, 1.2342058730529808, 2.889915791438743, 1.976798574371473, 1.828011464312539, -0.17613542856800862]",1.8526630871811713,1.2342058730529808,"[1.47857312 1.47857312 1.47857312 1.47857312 1.47857312 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.4785731244064577,0.8620742360644783,5,9,9,10.341508388519287,1,2457.0,0.0,0.0,579,watts
known,static_conjecture,barabasi_580,17.181606723487977,"[2.976149778113151, 2.7646706009711024, 1.6453439853688234, 1.918247647059852, 1.5792750316310114, 0.4559169058338112, 2.644259822839051, 0.7994758695830002, 2.3683870074242774, 0.8418701348650898]",2.976149778113151,0.4559169058338112,"[1.64896558 1.64896558 1.64896558 1.64896558 1.64896558 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.6489655788320818,0.8620742360644783,5,14,24,9.071629285812378,1,763.0,0.0,0.0,580,barabasi
known,static_conjecture,watts_581,19.002764993998102,"[1.8295650272343589, 2.9299367871666475, 1.3091941955493458, 2.7688229860156515, 2.226216998926809, 1.4349486445972852, 1.7420759876473464, 2.012660302830838, 1.8176866209835776, 1.5532537793801486]",1.8295650272343589,1.4349486445972852,"[1.54166667 1.54166667 1.54166667 1.54166667 1.54166667 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.541666666666667,0.8620742360644783,5,14,28,17.565983533859253,1,1562.0,0.0,0.0,581,watts
known,static_conjecture,regular_582,21.88743936209397,"[1.371115798538869, 1.0443768551493176, 1.6897101150869118, 2.471106772699838, 3.141592653589793, 0.9719997263516942, 2.643396747512172, 2.26247727491553, 2.2224125375797117, 0.7285742997930935]",1.371115798538869,0.9719997263516942,"[3.14159265 3.14159265 3.14159265 3.14159265 3.14159265 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",3.141592653589793,0.8620742360644783,5,18,27,10.823487281799316,1,1047.0,0.0,0.0,582,regular
known,static_conjecture,watts_583,25.678680609613536,"[2.977271853796636, 2.7241770086286667, 1.6626133977666098, 1.5119685513461933, 1.5654773190638644, 0.5142653670231849, 2.703810132659979, 2.2579376735732004, 2.319595000308341, 0.8936364109413164]",2.977271853796636,0.5142653670231849,"[1.72736198 1.72736198 1.72736198 1.72736198 1.72736198 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.7273619833605531,0.8620742360644783,5,18,36,11.287439107894897,1,791.0,0.0,0.0,583,watts
known,static_conjecture,barabasi_584,5.34332529274468,"[2.809908475406002, 1.3528538210462548, 2.5027667242619955, 1.866723257307945, 1.9237708669840912, 1.740066828401814, 3.1414825483847215, 2.805256273514781, 1.6650582485446008, 1.3611796585648799]",2.809908475406002,1.740066828401814,"[2.23017809 2.23017809 2.23017809 2.23017809 2.23017809 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.230178092584108,0.8620742360644783,5,7,6,2.0813913345336914,1,970.0,0.0,0.0,584,barabasi
known,static_conjecture,barabasi_585,13.599084267239942,"[1.4889597896645204, 2.90590222610132, 1.6502326521888735, 2.7185732108045375, 1.8927199155297405, 1.2648591630804136, 1.7200788285447066, 2.0147316260309656, 1.7982951551439605, 1.4962315601424898]",1.4889597896645204,1.2648591630804136,"[1.58616513 1.58616513 1.58616513 1.58616513 1.58616513 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.5861651317447056,0.8620742360644783,5,12,20,7.410285472869873,1,780.0,0.0,0.0,585,barabasi
known,static_conjecture,barabasi_586,14.960376124700185,"[2.8692674556119897, 2.714949748167222, 1.3999182861914743, 2.2619727547858415, 2.23428773646338, 0.5626763611053721, 1.8434465862378513, 1.483055800714288, 1.436285577229021, 0.15808127023967472]",2.8692674556119897,0.5626763611053721,"[1.93069117 1.93069117 1.93069117 1.93069117 1.93069117 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.9306911709689487,0.8620742360644783,5,18,17,6.550693511962891,1,974.0,0.0,0.0,586,barabasi
known,static_conjecture,watts_587,6.3572514214974944,"[1.9362219050277027, 1.6132773765217736, 2.901292250133242, 0.7307026245124806, 1.8560518691893106, 1.4758910743771736, 0.5393260605807803, 0.4473437214397721, 1.2678310302682503, 1.4843794877974015]",1.9362219050277027,1.4758910743771736,"[1.4696821  1.4696821  1.4696821  1.4696821  1.4696821  0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.469682103610675,0.8620742360644783,5,7,7,8.673486948013306,1,2619.0,0.0,0.0,587,watts
known,static_conjecture,watts_588,7.999986775427714,"[2.746623959505332, 2.5044309467528114, 2.5039221154352855, 2.408705734197664, 2.4672412507552006, 0.6718645881587372, 2.147359853600779, 0.9062265649982861, 1.7764468013265042, 1.0299607248552982]",2.746623959505332,0.6718645881587372,"[1.46995192 1.46995192 1.46995192 1.46995192 1.46995192 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.4699519230769231,0.8620742360644783,5,8,8,2.763369083404541,1,447.0,0.0,0.0,588,watts
known,static_conjecture,gnm_589,62.12457128678621,"[2.9804010533237557, 2.573816682273258, 2.9330784015553313, 2.481149966341943, 2.418782970052888, 0.9646620320141734, 2.335498853733607, 1.5588366401762468, 1.5733224047250505, 0.7893742747561396]",2.9804010533237557,0.9646620320141734,"[2.44342171 2.44342171 2.44342171 2.44342171 2.44342171 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.443421705171295,0.8620742360644783,5,18,121,20.847766876220703,1,565.0,0.0,0.0,589,gnm
known,static_conjecture,gnm_590,69.80897230416218,"[1.6638171557063497, 3.139627839027107, 2.818688030921543, 2.0076632619858414, 3.108270951230004, 0.7670937559032854, 3.134675900639925, 3.1324598674051396, 2.630985191252255, 0.26861888111547766]",1.6638171557063497,0.7670937559032854,"[2.42834228 2.42834228 2.42834228 2.42834228 2.42834228 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.4283422767475917,0.8620742360644783,5,19,127,39.06131196022034,1,836.0,0.0,0.0,590,gnm
known,static_conjecture,gnm_591,58.873118989846844,"[2.2935045461592667, 3.138777181789138, 3.140283520347711, 3.1326599325706326, 2.2773297011724716, 0.6718821024924357, 2.431692050146096, 1.5807624493864252, 1.5999381037117506, 1.1382958877070497]",2.2935045461592667,0.6718821024924357,"[2.51520184 2.51520184 2.51520184 2.51520184 2.51520184 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.515201842022507,0.8620742360644783,5,17,114,26.12242293357849,1,716.0,0.0,0.0,591,gnm
known,static_conjecture,barabasi_592,16.215855281908922,"[1.5971449411023473, 2.814940101977782, 1.7058397062799624, 2.818722518339293, 2.0422441874947634, 1.9576884408001145, 3.1411924829056432, 2.00351918094541, 1.8248584996149504, -0.05520600395256939]",1.5971449411023473,1.9576884408001145,"[1.54557823 1.54557823 1.54557823 1.54557823 1.54557823 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.545578231292517,0.8620742360644783,5,14,24,18.526983976364136,1,1284.0,0.0,0.0,592,barabasi
known,static_conjecture,watts_593,7.866659278053703,"[1.2956139568661138, 2.637301903580183, 2.0416103387799995, 1.8275338891564932, 1.7144921381675098, 1.1136340153457829, 1.5472834648067, 1.9434214466725446, 1.118973619783494, -0.1620452927041649]",1.2956139568661138,1.1136340153457829,"[1.63924033 1.63924033 1.63924033 1.63924033 1.63924033 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.6392403283850654,0.8620742360644783,5,6,12,9.271177530288696,1,1434.0,0.0,0.0,593,watts
known,static_conjecture,barabasi_594,5.4752351328228315,"[2.8935170318895382, 2.1834057717145203, 1.7993930719796125, 3.060508476071824, 1.6778947661608736, 1.9129256561210872, 3.089656567135212, 2.2561557296335426, 2.200027568333593, 0.3234872883846904]",2.8935170318895382,1.9129256561210872,"[2.17599942 2.17599942 2.17599942 2.17599942 2.17599942 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.1759994235088223,0.8620742360644783,5,7,6,4.984667778015137,1,1020.0,0.0,0.0,594,barabasi
known,static_conjecture,gnm_595,74.49792285367285,"[2.364207476909188, 2.2888059599804746, 2.4256742474623345, 2.7551030860424786, 2.611549814641795, 0.7830879682628982, 1.5723557512061346, 0.7894032661713349, 1.5914967327172111, 0.4008268900793405]",2.364207476909188,0.7830879682628982,"[2.47114783 2.47114783 2.47114783 2.47114783 2.47114783 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.471147827644778,0.8620742360644783,5,20,144,47.42622184753418,1,831.0,0.0,0.0,595,gnm
known,static_conjecture,gnm_596,14.690026220061554,"[2.9046133846911646, 2.0591090756245847, 1.8785108616661446, 2.7213304525480293, 2.443259304777205, 0.9841761314642232, 1.476971969156535, 0.7547485203523733, 1.1500237838447027, 0.784598688388776]",2.9046133846911646,0.9841761314642232,"[1.96365347 1.96365347 1.96365347 1.96365347 1.96365347 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.9636534696520394,0.8620742360644783,5,9,28,14.001184463500977,1,1378.0,0.0,0.0,596,gnm
known,static_conjecture,gnm_597,34.123614215253895,"[2.2858963816792146, 2.611393995580233, 2.655612752587418, 2.260512548750457, 2.373074247003851, 0.5371799275731026, 2.1789253828407364, 2.1843716925782823, 2.3741287254476404, 0.6713634905271477]",2.2858963816792146,0.5371799275731026,"[2.1997586  2.1997586  2.1997586  2.1997586  2.1997586  0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.199758601520082,0.8620742360644783,5,15,68,15.120303392410278,1,614.0,0.0,0.0,597,gnm
known,static_conjecture,barabasi_598,4.65176614056783,"[2.188396892115895, 3.1409664886858613, 2.758422018349451, 2.1390494492871093, 1.5647535385228233, 1.557719330748834, 1.614286222950121, 1.2003410534738825, 1.184359556436984, 0.41090073965379975]",2.188396892115895,1.557719330748834,"[2.18690907 2.18690907 2.18690907 2.18690907 2.18690907 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.1869090704617022,0.8620742360644783,5,6,5,3.119623899459839,1,823.0,0.0,0.0,598,barabasi
known,static_conjecture,barabasi_599,21.81470778922151,"[1.4849237460938733, 3.1328756172020045, 0.03570228097879165, 3.115144840939501, 1.941352931093957, 1.4166759300579908, 2.68993436597586, 2.253399516556108, 1.762649325611008, 1.231911408626018]",1.4849237460938733,1.4166759300579908,"[1.56364266 1.56364266 1.56364266 1.56364266 1.56364266 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.5636426592797785,0.8620742360644783,5,19,34,8.004512548446655,1,661.0,0.0,0.0,599,barabasi
known,static_conjecture,regular_600,7.993387238813739,"[2.8964524638811717, 1.672054900774846, 1.7861497250485083, 1.971281692874764, 1.8338364973513344, 0.9048344967343313, 2.264235379032514, 1.9539025836049082, 1.7652532030361252, 0.5972973562349727]",2.8964524638811717,0.9048344967343313,"[1.70442584 1.70442584 1.70442584 1.70442584 1.70442584 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.704425837320574,0.8620742360644783,5,6,12,3.540571928024292,1,1110.0,0.0,0.0,600,regular
known,static_conjecture,watts_601,20.716435422051244,"[1.794533640858161, 3.1307604684414634, 1.1531523149080276, 2.7781558075339916, 2.118204014467897, 0.8374776080030624, 2.1901399338266296, 2.0310894513985027, 1.8113994955330988, 1.507114225889518]",1.794533640858161,0.8374776080030624,"[1.54166667 1.54166667 1.54166667 1.54166667 1.54166667 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.541666666666667,0.8620742360644783,5,15,30,27.728918075561523,1,1586.0,0.0,0.0,601,watts
known,static_conjecture,gnm_602,45.942901631338415,"[1.987761658173561, 2.0272323693805827, 2.413218304835066, 3.141559525752076, 3.1411267438804877, 0.7989750072902917, 3.028022162872671, 2.741860452111805, 2.1955055828724657, 1.1979433367475965]",1.987761658173561,0.7989750072902917,"[2.35556424 2.35556424 2.35556424 2.35556424 2.35556424 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.3555642441661067,0.8620742360644783,5,15,91,25.26753854751587,1,698.0,0.0,0.0,602,gnm
known,static_conjecture,barabasi_603,12.894111637697348,"[1.7433272546344099, 1.2262134458649174, 2.3020830513274984, 1.7672141351722863, 1.5665613941228544, 1.159124801382415, 1.8135844689175122, 1.5221364006259261, 1.2384653049674443, 0.37870312831986475]",1.7433272546344099,1.159124801382415,"[1.55555556 1.55555556 1.55555556 1.55555556 1.55555556 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.5555555555555556,0.8620742360644783,5,15,14,10.583533763885498,1,1051.0,0.0,0.0,603,barabasi
known,static_conjecture,regular_604,22.85904077141804,"[2.983001523987644, 2.5189836406576243, 1.8066628926954267, 1.7912970226491456, 1.778388785961268, 0.5408713078336025, 1.5668770212952754, 1.3976736878053748, 2.2219619615764286, 1.2130292160921283]",2.983001523987644,0.5408713078336025,"[1.97142857 1.97142857 1.97142857 1.97142857 1.97142857 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.971428571428571,0.8620742360644783,5,15,30,28.036632537841797,1,1493.0,0.0,0.0,604,regular
