graphname,optimal_expectation,optimal_parameters,optimal_gamma,optimal_beta,initial_parameters,initial_gamma,initial_beta,num_layers,num_qubits,num_interactions,sim_time,n_restarts,mean_n_obj_calls,gamma_std_across_restarts,beta_std_across_restarts,graph_id,model,n,m,deg_mean,deg_std,clust_mean,assortativity,mis,exact_maxcut,approx_ratio
barabasi_456,3.742259952239692,"[1.1500865139098657, 2.7486806973731306]",1.1500865139098655,2.7486806973731306,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,6,5,0.0538761615753173,1,56.0,0.0,0.0,456,barabasi,6,5,1.6667,0.9428,0.0,-0.6667,0.5,5,0.7484519904479384
barabasi_457,11.331755578854818,"[0.563840829351574, 2.749629219950502]",0.563840829351574,2.749629219950502,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,17,16,0.0844802856445312,1,43.0,0.0,0.0,457,barabasi,17,16,1.8824,2.0258,0.0,-0.542,0.6471,16,0.7082347236784261
regular_458,20.890956418158467,"[1.8281263407660668, 2.7640085080456807]",1.8281263407660668,2.7640085080456807,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,16,32,0.2309143543243408,1,92.0,0.0,0.0,458,regular,16,32,4.0,0.0,0.0938,0.0,0.375,26,0.8034983237753257
barabasi_459,22.951891428334875,"[0.27268418324180965, 2.772832800898203]",0.2726841832418096,2.772832800898203,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,20,36,0.6172745227813721,1,137.0,0.0,0.0,459,barabasi,20,36,3.6,2.3324,0.3126,-0.234,0.45,29,0.7914445320115474
watts_460,9.661079378465727,"[1.8095353645779593, 2.6775506400292297]",1.8095353645779595,2.6775506400292297,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,9,18,0.065462589263916,1,48.0,0.0,0.0,460,watts,9,18,4.0,0.9428,0.4519,-0.2699,0.3333,14,0.6900770984618376
regular_461,6.749993711251591,"[1.9632009821256866, 2.748932149681167]",1.9632009821256864,2.748932149681167,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,9,9,0.0604360103607177,1,50.0,0.0,0.0,461,regular,9,9,2.0,0.0,0.0,0.0,0.4444,8,0.8437492139064489
regular_462,18.24300367288907,"[1.8275614738076762, 2.766211819793072]",1.827561473807676,2.766211819793072,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,14,28,0.1407685279846191,1,64.0,0.0,0.0,462,regular,14,28,4.0,0.0,0.1071,0.0,0.3571,22,0.8292274396767759
gnm_463,10.90194346230237,"[1.8483237016919587, 2.654033396025601]",1.8483237016919587,2.654033396025601,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,10,20,0.1340045928955078,1,68.0,0.0,0.0,463,gnm,10,20,4.0,1.0954,0.39,-0.3964,0.3,15,0.726796230820158
gnm_464,15.400941417615272,"[1.3483628024908478, 2.773034633363947]",1.3483628024908478,2.773034633363947,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,10,27,0.1098964214324951,1,52.0,0.0,0.0,464,gnm,10,27,5.4,1.1136,0.5929,-0.2288,0.3,19,0.8105758640850143
gnm_465,6.759892443521721,"[0.3217688174387645, 2.79274521627533]",0.3217688174387645,2.79274521627533,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,9,10,0.0646350383758544,1,56.0,0.0,0.0,465,gnm,9,10,2.2222,1.0304,0.2963,-0.4286,0.5556,9,0.7510991603913024
regular_466,13.499980000594784,"[1.9633901687532234, 2.749480627093167]",1.9633901687532236,2.749480627093167,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,18,18,0.0984301567077636,1,52.0,0.0,0.0,466,regular,18,18,2.0,0.0,0.0,0.0,0.4444,18,0.7499988889219324
watts_467,12.963265153408742,"[1.821907257902601, 2.787203234596899]",1.821907257902601,2.787203234596899,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,11,22,0.101262092590332,1,52.0,0.0,0.0,467,watts,11,22,4.0,0.4264,0.4667,-0.0115,0.2727,16,0.8102040720880463
regular_468,9.94177110802002,"[1.2832442988316237, 2.7898196377856115]",1.2832442988316235,2.7898196377856115,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,10,15,0.0676171779632568,1,53.0,0.0,0.0,468,regular,10,15,3.0,0.0,0.3,0.0,0.4,13,0.7647516236938477
barabasi_469,11.100888919407108,"[1.1342081815597256, 1.9982917675305372]",1.1342081815597256,1.9982917675305367,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,12,20,0.0963032245635986,1,56.0,0.0,0.0,469,barabasi,12,20,3.3333,2.357,0.5731,-0.5026,0.5,16,0.6938055574629443
barabasi_470,9.294220548117377,"[0.40029562792313356, 2.749130735878793]",0.4002956279231335,2.749130735878793,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,14,13,0.0862088203430175,1,59.0,0.0,0.0,470,barabasi,14,13,1.8571,1.4569,0.0,-0.4082,0.5714,13,0.7149400421628751
watts_471,11.195347147688553,"[0.23970053999377988, 2.81115369586714]",0.2397005399937798,2.81115369586714,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,9,18,0.0926766395568847,1,60.0,0.0,0.0,471,watts,9,18,4.0,1.0541,0.4667,-0.3419,0.3333,14,0.7996676534063252
barabasi_472,6.450447174942383,"[0.44483195532707653, 2.748755382770018]",0.4448319553270765,2.748755382770018,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,10,9,0.0509960651397705,1,48.0,0.0,0.0,472,barabasi,10,9,1.8,1.5362,0.0,-0.5995,0.6,9,0.7167163527713759
watts_473,6.290974580985221,"[0.3699546886049233, 2.7701824405712294]",0.3699546886049233,2.7701824405712294,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,9,9,0.0587701797485351,1,53.0,0.0,0.0,473,watts,9,9,2.0,1.2472,0.1593,-0.4595,0.6667,8,0.7863718226231526
regular_474,5.249995780060999,"[1.9632009821256866, 2.748932149681167]",1.9632009821256864,2.748932149681167,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,7,7,0.0544636249542236,1,50.0,0.0,0.0,474,regular,7,7,2.0,0.0,0.0,0.0,0.4286,6,0.8749992966768332
gnm_475,36.930689037595016,"[1.741613130367968, 2.679466116363785]",1.741613130367968,2.679466116363785,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,18,71,0.5749650001525879,1,106.0,0.0,0.0,475,gnm,18,71,7.8889,1.8224,0.4727,-0.0978,0.2778,48,0.7693893549498961
gnm_476,31.04121795236896,"[0.17377766750640022, 2.8508556721544354]",0.1737776675064002,2.850855672154436,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,15,54,0.2533326148986816,1,74.0,0.0,0.0,476,gnm,15,54,7.2,1.833,0.5493,-0.2237,0.3333,37,0.8389518365505124
gnm_477,25.385993706998303,"[1.3794431232747728, 2.6071107785581313]",1.3794431232747728,2.607110778558132,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,11,49,0.1283864974975586,1,48.0,0.0,0.0,477,gnm,11,49,8.9091,0.668,0.8776,-0.1406,0.1818,30,0.8461997902332767
regular_478,25.992579540451636,"[1.8260495892253097, 2.7686816873972573]",1.8260495892253097,2.7686816873972573,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,20,40,0.3170835971832275,1,54.0,0.0,0.0,478,regular,20,40,4.0,0.0,0.125,0.0,0.3,32,0.8122681106391136
watts_479,5.207224807563762,"[1.247750953822723, 1.9633614098349665]",1.247750953822723,1.9633614098349663,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,8,8,0.1030049324035644,1,92.0,0.0,0.0,479,watts,8,8,2.0,0.866,0.0,-0.3968,0.625,8,0.6509031009454702
barabasi_480,6.459235749412528,"[0.4032260690675029, 2.7489031245548796]",0.4032260690675029,2.74890312455488,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,10,9,0.0648694038391113,1,51.0,0.0,0.0,480,barabasi,10,9,1.8,1.4,0.0,-0.5992,0.7,9,0.7176928610458364
watts_481,6.767737751069944,"[1.883126375312981, 2.6622802236692062]",1.883126375312981,2.6622802236692062,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,6,12,0.0500891208648681,1,52.0,0.0,0.0,481,watts,6,12,4.0,1.0,0.9,-0.4545,0.3333,8,0.845967218883743
watts_482,7.308583348845332,"[1.1724049307093642, 1.9635369872372923]",1.1724049307093642,1.9635369872372923,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,11,11,0.0718886852264404,1,61.0,0.0,0.0,482,watts,11,11,2.0,0.4264,0.0,-0.0476,0.5455,11,0.6644166680768483
watts_483,14.077809411831804,"[0.38497820307283337, 2.748924316079708]",0.3849782030728333,2.748924316079708,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,19,19,0.213268756866455,1,76.0,0.0,0.0,483,watts,19,19,2.0,0.562,0.0,-0.0857,0.5263,19,0.7409373374648318
barabasi_484,6.488975264864621,"[1.172542333054238, 2.749285766282767]",1.172542333054238,2.749285766282767,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,10,9,0.0531737804412841,1,54.0,0.0,0.0,484,barabasi,10,9,1.8,1.3266,0.0,-0.6981,0.6,9,0.7209972516516245
gnm_485,57.50035478269547,"[-2.528184072253552, 3.141592653589793]",-2.528184072253552,3.141592653589793,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,17,115,0.1230912208557128,1,14.0,0.0,0.0,485,gnm,17,115,13.5294,1.719,0.8616,-0.0902,0.1765,67,0.858214250487992
gnm_486,25.19228088923615,"[0.18884630624388243, 2.836431171195766]",0.1888463062438824,2.836431171195766,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,14,43,0.1780688762664795,1,58.0,0.0,0.0,486,gnm,14,43,6.1429,1.767,0.5202,-0.1091,0.2857,32,0.7872587777886297
gnm_487,13.500018135644495,"[-2.528184072253552, 3.141592653589793]",-2.528184072253552,3.141592653589793,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,10,27,0.0256476402282714,1,11.0,0.0,0.0,487,gnm,10,27,5.4,0.9165,0.5014,-0.0946,0.3,20,0.6750009067822248
barabasi_488,6.548747155666263,"[0.40904546258114516, 2.7493053892573167]",0.4090454625811451,2.7493053892573167,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,10,9,0.0617668628692626,1,46.0,0.0,0.0,488,barabasi,10,9,1.8,1.249,0.0,-0.5217,0.6,9,0.727638572851807
watts_489,15.770728385317058,"[1.8168397188230563, 2.8179059551113035]",1.8168397188230565,2.8179059551113035,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,15,30,0.1102790832519531,1,46.0,0.0,0.0,489,watts,15,30,4.0,0.6325,0.3933,-0.1966,0.4,23,0.685683842839872
gnm_490,6.168974466854706,"[0.24648887229244426, 2.838001757233937]",0.2464888722924442,2.838001757233937,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,6,10,0.0575566291809082,1,58.0,0.0,0.0,490,gnm,6,10,3.3333,1.2472,0.8333,-0.6667,0.5,8,0.7711218083568383
watts_491,18.45250378641441,"[1.9122404645285704, 2.7509891036644145]",1.9122404645285704,2.7509891036644145,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,17,34,0.1403553485870361,1,45.0,0.0,0.0,491,watts,17,34,4.0,1.1376,0.2672,-0.1197,0.4118,27,0.6834260661634967
barabasi_492,4.463127685091422,"[0.42274214377390923, 2.7490476091705185]",0.4227421437739092,2.7490476091705185,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,7,6,0.0447793006896972,1,61.0,0.0,0.0,492,barabasi,7,6,1.7143,1.0302,0.0,-0.5,0.5714,6,0.7438546141819037
regular_493,16.31502241002915,"[1.8134755902536326, 2.8073661871837357]",1.8134755902536328,2.807366187183736,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,13,26,0.1082334518432617,1,56.0,0.0,0.0,493,regular,13,26,4.0,0.0,0.3846,0.0,0.3077,20,0.8157511205014576
barabasi_494,3.742259952239692,"[1.1500865139098657, 2.7486806973731306]",1.1500865139098655,2.7486806973731306,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,6,5,0.0414457321166992,1,56.0,0.0,0.0,494,barabasi,6,5,1.6667,0.9428,0.0,-0.6667,0.5,5,0.7484519904479384
watts_495,9.63517148432746,"[0.38541474889369476, 2.7484776795770784]",0.3854147488936947,2.7484776795770784,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,13,13,0.1054410934448242,1,76.0,0.0,0.0,495,watts,13,13,2.0,0.5547,0.0,-0.0833,0.5385,13,0.7411670372559584
gnm_496,6.499999211169779,"[1.1926069040811438, 3.141592653589793]",1.1926069040811438,3.141592653589793,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,6,13,0.0092482566833496,1,11.0,0.0,0.0,496,gnm,6,13,4.3333,0.7454,0.9,-0.4444,0.3333,9,0.72222213457442
gnm_497,10.48306369797886,"[0.2965571559465695, 2.787752726155021]",0.2965571559465695,2.787752726155021,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,12,16,0.0939142704010009,1,55.0,0.0,0.0,497,gnm,12,16,2.6667,1.4907,0.1917,-0.4333,0.5833,13,0.806389515229143
barabasi_498,7.197114609800394,"[0.42498828361245433, 2.7489894846371477]",0.4249882836124543,2.748989484637148,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,11,10,0.0640323162078857,1,52.0,0.0,0.0,498,barabasi,11,10,1.8182,1.4659,0.0,-0.4651,0.6364,10,0.7197114609800395
watts_499,4.442647811771167,"[0.38484046400795224, 2.74928006936028]",0.3848404640079522,2.74928006936028,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,6,6,0.1035342216491699,1,77.0,0.0,0.0,499,watts,6,6,2.0,0.5774,0.0,-0.0909,0.5,6,0.7404413019618611
barabasi_500,9.944120744221726,"[0.4227490880863194, 2.749456743620065]",0.4227490880863194,2.749456743620065,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,15,14,0.1166577339172363,1,47.0,0.0,0.0,500,barabasi,15,14,1.8667,1.6275,0.0,-0.4837,0.6667,14,0.7102943388729804
gnm_501,81.91725710255888,"[1.4191983415058207, 2.516078603495275]",1.4191983415058207,2.516078603495275,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,19,160,1.7696268558502195,1,116.0,0.0,0.0,501,gnm,19,160,16.8421,0.9326,0.9349,-0.0991,0.1053,90,0.9101917455839875
regular_502,5.249995764970663,"[1.9632009821256866, 2.748932149681167]",1.9632009821256864,2.748932149681167,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,7,7,0.0472986698150634,1,50.0,0.0,0.0,502,regular,7,7,2.0,0.0,0.0,0.0,0.4286,6,0.8749992941617771
barabasi_503,4.463127891824115,"[0.42274214377390923, 2.7490476091705185]",0.4227421437739092,2.7490476091705185,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,7,6,0.070493459701538,1,61.0,0.0,0.0,503,barabasi,7,6,1.7143,1.0302,0.0,-0.7143,0.5714,6,0.7438546486373525
gnm_504,11.754099721262389,"[1.8112901367461256, 2.761177449501343]",1.8112901367461256,2.761177449501343,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,12,21,0.0894773006439209,1,51.0,0.0,0.0,504,gnm,12,21,3.5,1.0408,0.2944,-0.2679,0.3333,17,0.6914176306624934
watts_505,10.1178348984775,"[1.168463283931004, 1.9641887464542516]",1.168463283931004,1.964188746454252,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,16,16,0.1220405101776123,1,52.0,0.0,0.0,505,watts,16,16,2.0,0.5,0.0,-0.0667,0.4375,15,0.6745223265651668
barabasi_506,5.815892659447854,"[0.6568242445176056, 2.7483949287732896]",0.6568242445176056,2.7483949287732896,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,9,8,0.0546529293060302,1,45.0,0.0,0.0,506,barabasi,9,8,1.7778,1.8725,0.0,-0.8195,0.7778,8,0.7269865824309818
barabasi_507,6.478150872324932,"[0.5628224783661434, 2.748837685811333]",0.5628224783661434,2.748837685811333,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,10,9,0.0505757331848144,1,47.0,0.0,0.0,507,barabasi,10,9,1.8,1.7776,0.0,-0.6758,0.7,9,0.7197945413694369
watts_508,8.667131370748393,"[1.8065186608510504, 2.8234109919153263]",1.8065186608510504,2.8234109919153263,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,7,14,0.0528898239135742,1,43.0,0.0,0.0,508,watts,7,14,4.0,0.0,0.5,0.0,0.2857,10,0.8667131370748393
regular_509,13.499978693546014,"[1.9633901687532234, 2.749480627093167]",1.9633901687532236,2.749480627093167,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,18,18,0.0857458114624023,1,52.0,0.0,0.0,509,regular,18,18,2.0,0.0,0.0,0.0,0.4444,18,0.7499988163081119
barabasi_510,8.603228057173741,"[0.445184327589798, 2.74876812483666]",0.445184327589798,2.74876812483666,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,13,12,0.0553538799285888,1,50.0,0.0,0.0,510,barabasi,13,12,1.8462,1.6099,0.0,-0.5354,0.6154,12,0.7169356714311451
barabasi_511,33.637294859574304,"[1.8218643795958531, 2.678610114389345]",1.821864379595853,2.678610114389345,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,20,64,-1.7669391632080078,1,94.0,0.0,0.0,511,barabasi,20,64,6.4,2.7641,0.4965,-0.1275,0.35,46,0.7312455404255284
watts_512,12.521913143527886,"[0.38144293135947005, 2.748862841100123]",0.38144293135947,2.748862841100123,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,17,17,0.2328994274139404,1,147.0,0.0,0.0,512,watts,17,17,2.0,0.686,0.0,0.15,0.4706,16,0.7826195714704929
gnm_513,19.06192868630751,"[1.7262100408278167, 2.8369139628849904]",1.7262100408278167,2.8369139628849904,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,9,35,0.1491150856018066,1,52.0,0.0,0.0,513,gnm,9,35,7.7778,0.4157,0.9722,-0.25,0.2222,20,0.9530964343153755
regular_514,12.749982045732295,"[1.9633901687532234, 2.749480627093167]",1.9633901687532236,2.749480627093167,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,17,17,0.0946912765502929,1,50.0,0.0,0.0,514,regular,17,17,2.0,0.0,0.0,0.0,0.4118,16,0.7968738778582685
barabasi_515,13.99493095147668,"[1.1479974085583668, 1.9861543713385532]",1.1479974085583668,1.9861543713385528,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,14,24,0.1325466632843017,1,61.0,0.0,0.0,515,barabasi,14,24,3.4286,2.1285,0.5384,-0.5195,0.5714,19,0.7365753132356148
barabasi_516,11.224793584353025,"[1.831036657426943, 2.7356234167647355]",1.831036657426943,2.7356234167647355,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,12,20,0.1057925224304199,1,45.0,0.0,0.0,516,barabasi,12,20,3.3333,1.7951,0.3093,-0.3492,0.5,16,0.701549599022064
regular_517,13.840727362804849,"[1.8147867559034028, 2.804886421344034]",1.8147867559034028,2.804886421344034,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,11,22,0.1029622554779052,1,47.0,0.0,0.0,517,regular,11,22,4.0,0.0,0.3636,0.0,0.2727,16,0.865045460175303
barabasi_518,22.17579363423973,"[1.3525620413176498, 2.7553892950955037]",1.3525620413176498,2.755389295095504,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,16,39,0.1534171104431152,1,56.0,0.0,0.0,518,barabasi,16,39,4.875,1.6536,0.2884,-0.0351,0.4375,32,0.6929935510699916
barabasi_519,6.502685905425551,"[0.3893412065371017, 2.748963731512613]",0.3893412065371017,2.748963731512613,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,10,9,0.0616648197174072,1,55.0,0.0,0.0,519,barabasi,10,9,1.8,1.249,0.0,-0.5882,0.4,9,0.7225206561583946
barabasi_520,9.285798238956634,"[0.4282293701008748, 2.748499256995122]",0.4282293701008748,2.748499256995122,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,14,13,0.0994012355804443,1,52.0,0.0,0.0,520,barabasi,14,13,1.8571,1.5972,0.0,-0.4341,0.5714,13,0.7142921722274334
barabasi_521,15.017569419264426,"[1.2317513399372202, 1.9760775187893382]",1.2317513399372202,1.9760775187893385,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,15,26,0.1190049648284912,1,59.0,0.0,0.0,521,barabasi,15,26,3.4667,2.5263,0.5966,-0.4471,0.6,22,0.6826167917847467
regular_522,10.078323038051622,"[1.2769001755877178, 2.7763382599395916]",1.2769001755877178,2.776338259939592,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,10,15,0.0846977233886718,1,56.0,0.0,0.0,522,regular,10,15,3.0,0.0,0.2,0.0,0.4,13,0.7752556183116632
watts_523,8.249990784494571,"[1.9632009821256866, 2.748932149681167]",1.9632009821256864,2.748932149681167,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,11,11,0.0612859725952148,1,50.0,0.0,0.0,523,watts,11,11,2.0,0.0,0.0,0.0,0.4545,10,0.8249990784494571
regular_524,16.456126861408283,"[1.2669985877928207, 2.75774725051197]",1.2669985877928207,2.75774725051197,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,16,24,0.211841344833374,1,76.0,0.0,0.0,524,regular,16,24,3.0,0.0,0.0625,0.0,0.375,22,0.7480057664276493
watts_525,11.08696894705372,"[0.24020737126842334, 2.822408020950413]",0.2402073712684233,2.822408020950413,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,9,18,0.155118703842163,1,72.0,0.0,0.0,525,watts,9,18,4.0,1.1547,0.4593,-0.0,0.3333,14,0.7919263533609799
gnm_526,34.99738899418457,"[1.7419524803004196, 2.7654876742852195]",1.7419524803004196,2.7654876742852195,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,14,65,0.2166740894317627,1,45.0,0.0,0.0,526,gnm,14,65,9.2857,1.3325,0.706,-0.0691,0.2143,42,0.833271166528204
watts_527,6.665536860207794,"[1.8289739440176824, 2.7497246426516804]",1.8289739440176824,2.7497246426516804,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,6,12,0.0855069160461425,1,50.0,0.0,0.0,527,watts,6,12,4.0,0.5774,0.7278,-0.2766,0.3333,9,0.7406152066897549
gnm_528,62.192268971680434,"[1.6851824035484844, 2.089715936204727]",1.6851824035484844,2.089715936204727,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,20,124,1.7206110954284668,1,104.0,0.0,0.0,528,gnm,20,124,12.4,1.7146,0.6408,-0.0333,0.2,78,0.7973367816882106
watts_529,23.008350875008716,"[1.8251560310341113, 2.728087679785327]",1.8251560310341115,2.728087679785327,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,20,40,0.2947301864624023,1,60.0,0.0,0.0,529,watts,20,40,4.0,0.7071,0.2733,0.1955,0.35,32,0.7190109648440224
watts_530,7.233488814950611,"[1.8983435975776368, 2.776075114689827]",1.8983435975776368,2.776075114689827,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,11,11,0.0684912204742431,1,57.0,0.0,0.0,530,watts,11,11,2.0,0.7385,0.197,-0.1,0.4545,10,0.7233488814950612
barabasi_531,5.815892659447854,"[0.6568242445176056, 2.7483949287732896]",0.6568242445176056,2.7483949287732896,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,9,8,0.0541496276855468,1,45.0,0.0,0.0,531,barabasi,9,8,1.7778,1.8725,0.0,-0.8195,0.7778,8,0.7269865824309818
watts_532,6.000002782791853,"[-2.528184072253552, 3.141592653589793]",-2.528184072253552,3.141592653589793,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,6,12,0.0065305233001708,1,8.0,0.0,0.0,532,watts,6,12,4.0,0.8165,0.8444,-0.4348,0.3333,8,0.7500003478489816
watts_533,12.558331070751176,"[1.1749122932416376, 1.9638673186883517]",1.1749122932416376,1.963867318688352,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,18,18,0.1295928955078125,1,62.0,0.0,0.0,533,watts,18,18,2.0,0.3333,0.0,-0.0286,0.5,18,0.6976850594861764
watts_534,6.549447598097231,"[0.37572405154146804, 2.7490668657326265]",0.375724051541468,2.7490668657326265,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,9,9,0.0657575130462646,1,68.0,0.0,0.0,534,watts,9,9,2.0,0.9428,0.0,-0.3012,0.5556,9,0.7277163997885813
regular_535,22.02268166180424,"[1.825320419989103, 2.772198348324988]",1.825320419989103,2.772198348324988,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,17,34,0.2107198238372802,1,72.0,0.0,0.0,535,regular,17,34,4.0,0.0,0.1471,0.0,0.3529,28,0.7865243450644371
watts_536,24.04099277056722,"[0.24795122903306502, 2.7937284495818204]",0.247951229033065,2.7937284495818204,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,19,38,0.1867475509643554,1,51.0,0.0,0.0,536,watts,19,38,4.0,0.8584,0.293,0.0576,0.3158,30,0.801366425685574
gnm_537,6.373290150731918,"[1.8583721908865831, 2.7411971870946426]",1.8583721908865831,2.7411971870946426,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,7,11,0.0509474277496337,1,48.0,0.0,0.0,537,gnm,7,11,3.1429,0.833,0.381,0.0833,0.4286,9,0.7081433500813242
barabasi_538,8.66477197178937,"[0.38551479422654356, 2.74871915841494]",0.3855147942265435,2.74871915841494,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,13,12,0.0679585933685302,1,56.0,0.0,0.0,538,barabasi,13,12,1.8462,1.2308,0.0,-0.4118,0.6923,12,0.7220643309824476
regular_539,19.197147189873903,"[1.8208270040711532, 2.785002011122195]",1.8208270040711527,2.785002011122195,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,15,30,0.1460983753204345,1,56.0,0.0,0.0,539,regular,15,30,4.0,0.0,0.2333,0.0,0.3333,22,0.8725975995397228
barabasi_540,24.59660625722729,"[1.0770546227732587, 2.747271205621895]",1.0770546227732587,2.747271205621895,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,19,48,0.2132377624511718,1,46.0,0.0,0.0,540,barabasi,19,48,5.0526,1.9594,0.2753,-0.2128,0.3684,36,0.6832390627007581
barabasi_541,4.552819641850874,"[0.4197538419400893, 2.7488952764223216]",0.4197538419400893,2.7488952764223216,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,7,6,0.0549039840698242,1,54.0,0.0,0.0,541,barabasi,7,6,1.7143,0.6999,0.0,-0.3333,0.4286,6,0.7588032736418123
regular_542,8.735120682511479,"[1.809743037871993, 2.813683437603643]",1.809743037871993,2.813683437603643,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,7,14,0.0601358413696289,1,52.0,0.0,0.0,542,regular,7,14,4.0,0.0,0.4286,0.0,0.4286,12,0.7279267235426232
gnm_543,28.33426384150416,"[1.7339279178381304, 2.7847748557977945]",1.7339279178381304,2.7847748557977945,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,18,55,0.6630654335021973,1,123.0,0.0,0.0,543,gnm,18,55,6.1111,1.4866,0.3185,-0.0496,0.2778,41,0.6910796058903453
