graphname,optimal_expectation,optimal_parameters,optimal_gamma,optimal_beta,initial_parameters,initial_gamma,initial_beta,num_layers,num_qubits,num_interactions,sim_time,n_restarts,mean_n_obj_calls,gamma_std_across_restarts,beta_std_across_restarts,graph_id,model,n,m,deg_mean,deg_std,clust_mean,assortativity,mis,exact_maxcut,approx_ratio
barabasi_69,3.755989976052661,"[1.6526152999072448, 1.9723714354846273, 0.9628398047372371, 2.756160790678389]",1.6526152999072448,0.9628398047372372,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,6,5,0.1504290103912353,1,145.0,0.0,0.0,69,barabasi,6,5,1.6667,1.1055,0.0,-0.7391,0.6667,5,0.7511979952105322
regular_70,16.666674557497302,"[0.9266972079894943, 1.8926462191159183, 2.819299788183291, 2.2155147008321325]",0.9266972079894944,2.819299788183291,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,20,20,0.7197239398956299,1,156.0,0.0,0.0,70,regular,20,20,2.0,0.0,0.0,0.0,0.4,20,0.8333337278748651
watts_71,8.592974384358968,"[1.7975421066932524, 1.1397628793840977, 1.8903701494382283, 1.8515661111031871]",1.7975421066932524,1.8903701494382283,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,7,14,0.4074082374572754,1,189.0,0.0,0.0,71,watts,7,14,4.0,1.069,0.7333,-0.4,0.2857,10,0.8592974384358968
watts_72,5.491354415898968,"[0.4747611567510207, 2.9358949493829676, 1.9073048802398889, 0.8347850747060175]",0.4747611567510207,1.9073048802398889,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,7,7,0.3257887363433838,1,303.0,0.0,0.0,72,watts,7,7,2.0,1.069,0.0,-0.6066,0.5714,7,0.7844792022712811
watts_73,8.98627729876539,"[0.593197396792035, 2.8537746190080298, 1.896403442062908, 0.8947126833371452]",0.593197396792035,1.896403442062908,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,11,11,0.433220624923706,1,252.0,0.0,0.0,73,watts,11,11,2.0,0.4264,0.0,-0.0476,0.5455,11,0.8169342998877628
regular_74,10.07381079658444,"[2.925184285864007, 2.797791186592538, 2.102929028283767, 1.9340652310039337]",2.925184285864007,2.102929028283767,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,7,14,0.5559077262878418,1,235.0,0.0,0.0,74,regular,7,14,4.0,0.0,0.4286,0.0,0.4286,12,0.8394842330487032
gnm_75,34.989212908119235,"[1.098345030898793, 1.8632420991148826, 3.1321879004700612, 1.8827421872836685]",1.098345030898793,3.132187900470061,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,17,60,1.973529815673828,1,245.0,0.0,0.0,75,gnm,17,60,7.0588,1.7311,0.4232,-0.2078,0.2353,43,0.8137026257702148
regular_76,13.333365275124072,"[0.9257668241088775, 1.8931582692366646, 2.81910968850228, 2.215170926905915]",0.9257668241088776,2.81910968850228,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,16,16,0.5234971046447754,1,262.0,0.0,0.0,76,regular,16,16,2.0,0.0,0.0,0.0,0.4375,16,0.8333353296952545
barabasi_77,7.060707475426455,"[0.4940688481853768, 2.9401073164061193, 1.9142003193053196, 0.8342828911272149]",0.4940688481853768,1.91420031930532,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,10,9,0.2364420890808105,1,161.0,0.0,0.0,77,barabasi,10,9,1.8,0.9798,0.0,-0.2727,0.5,9,0.7845230528251617
barabasi_78,22.2524247513265,"[1.2967265962436096, 2.8652661346418964, 1.0393343501590546, 1.3085221381722891]",1.2967265962436096,1.0393343501590546,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,17,42,1.349851131439209,1,235.0,0.0,0.0,78,barabasi,17,42,4.9412,2.6002,0.3522,-0.2744,0.3529,34,0.6544830809213676
barabasi_79,9.429509579334438,"[1.2561652398464287, 2.397812518419859, 2.7806379598274233, 1.2841628044458386]",1.2561652398464287,2.780637959827424,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,13,12,0.4522643089294433,1,276.0,0.0,0.0,79,barabasi,13,12,1.8462,1.657,0.0,-0.5339,0.5385,12,0.7857924649445365
gnm_80,5.40026042034151,"[0.3654208997090812, 2.4105670930564007, 2.965917141356609, 1.880058145077267]",0.3654208997090812,2.965917141356609,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,6,7,0.3349552154541015,1,333.0,0.0,0.0,80,gnm,6,7,2.3333,0.4714,0.0,-0.75,0.5,6,0.9000434033902517
gnm_81,8.926624206083943,"[1.8035726586244305, 2.6242433591227123, 2.974986582580345, 2.45425845775144]",1.8035726586244305,2.974986582580345,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,7,16,0.6288552284240723,1,332.0,0.0,0.0,81,gnm,7,16,4.5714,0.9035,0.7571,-0.25,0.2857,11,0.8115112914621766
barabasi_82,4.538727717786969,"[1.3257704767601426, 2.2325680377884596, 1.7451150474351542, 1.1851002396353834]",1.3257704767601426,1.7451150474351542,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,7,6,0.1367738246917724,1,116.0,0.0,0.0,82,barabasi,7,6,1.7143,1.0302,0.0,-0.5,0.5714,6,0.7564546196311616
watts_83,25.454939485473247,"[2.9500246769298895, 2.7517049566452902, 2.014752786389217, 1.8136695415017297]",2.950024676929889,2.014752786389217,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,19,38,1.2813305854797363,1,207.0,0.0,0.0,83,watts,19,38,4.0,0.6489,0.386,-0.027,0.3158,30,0.8484979828491083
watts_84,8.429161986103281,"[2.1185334992892275, 1.2495711008817016, 1.5288044418834927, 2.8442927658117845]",2.1185334992892275,1.5288044418834927,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,7,14,0.2720377445220947,1,177.0,0.0,0.0,84,watts,7,14,4.0,1.3093,0.8095,-0.4933,0.4286,10,0.8429161986103282
regular_85,11.666673102005696,"[2.4971062213207618, 1.8929800845219467, 1.2482103490586238, 2.2156528796495594]",2.4971062213207618,1.2482103490586238,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,14,14,0.5120699405670166,1,266.0,0.0,0.0,85,regular,14,14,2.0,0.0,0.0,0.0,0.4286,14,0.8333337930004069
barabasi_86,13.507341310857392,"[1.5990742957829016, 2.0010060161115075, 2.099020013346784, 1.1803163481431385]",1.5990742957829016,2.099020013346784,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,20,19,0.6614370346069336,1,161.0,0.0,0.0,86,barabasi,20,19,1.9,1.7,0.0,-0.5188,0.6,19,0.7109127005714416
watts_87,8.063972481849106,"[2.0476724860858466, 2.2420021056376838, -0.1612479322249217, 1.8735374020543054]",2.0476724860858466,-0.1612479322249217,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,13,13,0.3646814823150635,1,154.0,0.0,0.0,87,watts,13,13,2.0,0.5547,0.0,0.1875,0.4615,12,0.6719977068207589
regular_88,22.489518393142458,"[2.7152585925368675, 1.7602503685025084, 2.797620301037437, 2.4082751788011727]",2.7152585925368675,2.797620301037437,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,20,30,1.8698053359985352,1,312.0,0.0,0.0,88,regular,20,30,3.0,0.0,0.05,0.0,0.4,27,0.8329451256719429
watts_89,11.791135764621176,"[0.6108568657133517, 2.838348439550297, 1.9057022355543165, 0.8803633369420052]",0.6108568657133517,1.9057022355543165,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,14,14,0.4268009662628174,1,235.0,0.0,0.0,89,watts,14,14,2.0,0.378,0.0,-0.037,0.5,14,0.8422239831872268
gnm_90,49.62278766339311,"[1.7216861327827138, 2.87231867213949, 1.3919403350600457, 2.52639616458183]",1.7216861327827138,1.3919403350600457,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,16,93,0.2954285144805908,1,312.0,0.0,0.0,90,gnm,16,93,11.625,1.2183,0.7547,-0.1393,0.1875,57,0.8705752221647914
regular_91,4.999998865318048,"[2.4966736164652206, 1.8935300280534513, 1.2484123668569698, 2.2151967245135054]",2.496673616465221,1.2484123668569698,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,6,6,0.2469141483306884,1,253.0,0.0,0.0,91,regular,6,6,2.0,0.0,0.0,0.0,0.5,6,0.8333331442196746
regular_92,10.317339589997571,"[2.9258398344169994, 2.1259169696362528, 1.7711677300167785, 1.3648515288532843]",2.925839834417,1.7711677300167783,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,8,16,0.2820596694946289,1,145.0,0.0,0.0,92,regular,8,16,4.0,0.0,0.5,0.0,0.25,12,0.8597782991664643
barabasi_93,13.205044321581187,"[2.959356214377742, 2.7564492107371423, 1.9657483502027335, 1.7845133986598716]",2.959356214377742,1.9657483502027333,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,12,20,0.865760326385498,1,390.0,0.0,0.0,93,barabasi,12,20,3.3333,2.3921,0.7497,-0.4221,0.4167,15,0.8803362881054125
gnm_94,54.86985235414473,"[1.7391042449557328, 2.785645700123886, 1.8542737260250974, 1.334898812695117]",1.7391042449557328,1.8542737260250972,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,18,107,2.767323732376098,1,209.0,0.0,0.0,94,gnm,18,107,11.8889,1.8526,0.6822,-0.2576,0.2222,70,0.783855033630639
gnm_95,17.60142142994843,"[0.9253668977242592, 1.9967129542160627, 1.5668750777046032, 1.8954996984522428]",0.9253668977242592,1.5668750777046032,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,12,29,0.6914119720458984,1,249.0,0.0,0.0,95,gnm,12,29,4.8333,1.3437,0.3778,-0.1763,0.3333,22,0.8000646104522015
watts_96,21.78143142578745,"[-0.24976437343926322, 3.140962423188347, 3.1400710652532418, 1.9334272715945828]",-0.2497643734392632,3.1400710652532418,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,17,34,0.8735957145690918,1,207.0,0.0,0.0,96,watts,17,34,4.0,0.8402,0.2196,-0.1179,0.3529,28,0.7779082652066946
barabasi_97,6.701818061458653,"[1.3460209771976803, 2.1892599271430537, 1.76506438295996, 1.1752794646498326]",1.3460209771976803,1.76506438295996,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,10,9,0.2367701530456543,1,174.0,0.0,0.0,97,barabasi,10,9,1.8,0.9798,0.0,-0.2727,0.6,9,0.7446464512731836
watts_98,8.64958986674992,"[1.812043976461377, 1.0530583824124098, 2.891290949193184, 1.810721626822773]",1.812043976461377,2.891290949193184,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,7,14,0.4833812713623047,1,304.0,0.0,0.0,98,watts,7,14,4.0,0.9258,0.719,-0.1966,0.2857,10,0.864958986674992
gnm_99,17.650356357867174,"[1.0177204162702886, 1.900430662523596, 3.1287094771147435, 1.8980815053508298]",1.0177204162702886,3.1287094771147435,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,13,29,0.3446896076202392,1,111.0,0.0,0.0,99,gnm,13,29,4.4615,1.9061,0.4447,-0.4078,0.3846,21,0.8404931598984369
watts_100,25.26083895315953,"[2.8972285432226683, 2.2367101704488186, 1.912865833706977, 1.558048002829219]",2.8972285432226683,1.912865833706977,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,20,40,1.5773491859436035,1,208.0,0.0,0.0,100,watts,20,40,4.0,0.6325,0.3283,-0.1538,0.3,31,0.8148657726825655
gnm_101,50.447032455620906,"[2.9940698675313113, 2.4881500457872514, 1.8442140435223395, 1.5901416301401268]",2.9940698675313118,1.8442140435223395,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,19,90,2.607264280319214,1,236.0,0.0,0.0,101,gnm,19,90,9.4737,1.7582,0.5577,-0.1775,0.2105,59,0.8550344484003544
gnm_102,11.573687899938976,"[2.870723088472015, 1.9184492435470455, -1.2189628636397563, 3.120889849395189]",2.870723088472015,-1.2189628636397565,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,11,18,0.314004898071289,1,146.0,0.0,0.0,102,gnm,11,18,3.2727,1.3545,0.3606,-0.3962,0.3636,15,0.7715791933292651
barabasi_103,6.693359961273643,"[1.690175270910457, 1.9830958745227676, 1.053001260116098, 2.7686296623978763]",1.690175270910457,1.053001260116098,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,10,9,0.1577794551849365,1,137.0,0.0,0.0,103,barabasi,10,9,1.8,1.4697,0.0,-0.5,0.6,9,0.7437066623637381
regular_104,10.572422257334438,"[1.2350473696032322, 1.6777809613291077, 2.772983651792254, 2.299937989108347]",1.2350473696032322,2.772983651792254,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,8,16,0.3182680606842041,1,173.0,0.0,0.0,104,regular,8,16,4.0,0.0,0.4375,0.0,0.25,12,0.8810351881112032
gnm_105,7.069720898198284,"[1.924939329469095, 3.006674862756345, 1.2120193498565799, 2.3016308771619913]",1.924939329469095,1.21201934985658,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,8,12,0.1683626174926757,1,115.0,0.0,0.0,105,gnm,8,12,3.0,1.118,0.4458,-0.0839,0.375,9,0.7855245442442538
barabasi_106,5.560681532389495,"[2.262193135664806, 1.5594378129825852, 0.3254736320098855, 2.801648678508774]",2.262193135664806,0.3254736320098855,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,8,7,0.2027595043182373,1,168.0,0.0,0.0,106,barabasi,8,7,1.75,1.0897,0.0,-0.5867,0.625,7,0.7943830760556422
gnm_107,36.193482237293736,"[2.8910512222035023, 1.679064625341725, 3.141592653589793, 2.826779802158307]",2.8910512222035023,3.141592653589793,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,14,68,1.3775081634521484,1,220.0,0.0,0.0,107,gnm,14,68,9.7143,1.3325,0.7278,-0.1164,0.2143,44,0.8225791417566758
gnm_108,14.165262377609906,"[3.004607550586689, 2.7573613747374317, 1.9096182260445467, 1.7460940450323057]",3.004607550586689,1.909618226044547,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,8,24,0.7335948944091797,1,293.0,0.0,0.0,108,gnm,8,24,6.0,0.7071,0.8357,-0.1831,0.25,16,0.8853288986006191
watts_109,15.075361411711214,"[2.8967886687301823, 2.071119887108547, 1.9078180273481347, 1.60265257384663]",2.8967886687301823,1.9078180273481349,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,12,24,0.5916705131530762,1,229.0,0.0,0.0,109,watts,12,24,4.0,0.7071,0.3722,-0.3763,0.3333,18,0.8375200784284007
barabasi_110,28.819684807804165,"[0.27893453539569524, 3.0537835227292462, 1.953723152049435, 2.3922458013952577]",0.2789345353956952,1.953723152049435,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,18,45,3.2240686416625977,1,460.0,0.0,0.0,110,barabasi,18,45,5.0,2.1602,0.3832,-0.2232,0.3889,34,0.8476377884648284
regular_111,23.822734652735555,"[0.2018279299236475, 1.9424795416726255, 2.646944174466947, 1.2942727420845146]",0.2018279299236475,2.646944174466947,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,17,34,1.3894407749176023,1,315.0,0.0,0.0,111,regular,17,34,4.0,0.0,0.1765,0.0,0.2941,28,0.8508119518834126
gnm_112,29.25383386116681,"[1.0678538127803943, 1.9038789664400688, 3.1361838227942176, 1.8589605046029873]",1.0678538127803945,3.1361838227942176,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,14,51,1.192786693572998,1,213.0,0.0,0.0,112,gnm,14,51,7.2857,1.4846,0.56,-0.2701,0.2143,35,0.835823824604766
gnm_113,31.564078511981663,"[1.1080107727837, 1.8225455444600596, 3.1359913550776097, 1.9125766384270821]",1.1080107727837,3.1359913550776097,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,19,52,1.8711066246032717,1,239.0,0.0,0.0,113,gnm,19,52,5.4737,1.666,0.2679,0.0825,0.2632,38,0.830633645052149
watts_114,17.983496653021355,"[2.541949458536865, 1.9119868839972733, 1.5155537205706473, 1.9346056021965836]",2.541949458536865,1.5155537205706473,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,15,30,0.8041355609893799,1,254.0,0.0,0.0,114,watts,15,30,4.0,0.3651,0.4756,-0.0084,0.3333,23,0.7818911588270154
barabasi_115,3.954072926804656,"[0.48284268403908115, 2.954069272163903, 1.9255741950415444, 2.389475769350691]",0.4828426840390811,1.9255741950415444,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,6,5,0.1759283542633056,1,240.0,0.0,0.0,115,barabasi,6,5,1.6667,0.9428,0.0,-0.6667,0.5,5,0.7908145853609312
watts_116,10.684369405398444,"[1.9036943585226436, 2.9598340113560546, 1.143534408217367, 2.4202825538253077]",1.903694358522644,1.143534408217367,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,19,19,0.6654129028320312,1,221.0,0.0,0.0,116,watts,19,19,2.0,0.7947,0.0,0.0104,0.4737,19,0.562335231863076
gnm_117,83.50144864103606,"[2.4641132469779015, 1.7579204018240504, 1.5689583362525785, 1.5706792405123164]",2.464113246977901,1.5689583362525783,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,19,167,4.478405952453613,1,222.0,0.0,0.0,117,gnm,19,167,17.5789,0.674,0.9774,-0.1263,0.1053,90,0.9277938737892896
watts_118,24.62360618061358,"[0.35092433122508027, 3.0086727286940533, 1.9234250796965948, 0.8426118297230525]",0.3509243312250802,1.9234250796965948,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,18,36,1.1466240882873535,1,251.0,0.0,0.0,118,watts,18,36,4.0,0.7454,0.213,0.1194,0.3333,29,0.84908986829702
watts_119,12.210384897125138,"[2.7712383686208284, 2.5694370919294505, 0.3779425634883169, 3.141592653589793]",2.7712383686208284,0.3779425634883169,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,17,17,0.2668409347534179,1,130.0,0.0,0.0,119,watts,17,17,2.0,0.8402,0.098,-0.1644,0.4706,16,0.7631490560703211
regular_120,17.366582002207682,"[1.8019718645845328, 1.038087492143875, 2.9418418797675314, 1.8152535706754245]",1.8019718645845328,2.9418418797675314,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,13,26,0.636634111404419,1,220.0,0.0,0.0,120,regular,13,26,4.0,0.0,0.2692,0.0,0.3077,20,0.8683291001103841
regular_121,12.01039972357287,"[3.110580218655711, 2.8820074940804896, 3.141592653589793, 1.92960048780311]",3.110580218655711,3.141592653589793,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,12,18,-2.226458072662353,1,160.0,0.0,0.0,121,regular,12,18,3.0,0.0,0.25,0.0,0.3333,15,0.8006933149048581
gnm_122,23.22746147518293,"[1.150203694419433, 1.7735300460994945, 3.1057756056775476, 1.9146391411082349]",1.150203694419433,3.105775605677548,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,15,38,1.2587931156158447,1,300.0,0.0,0.0,122,gnm,15,38,5.0667,1.2893,0.3371,-0.2789,0.4,28,0.8295521955422476
barabasi_123,6.444060556797922,"[0.8791979876310139, 2.8833907129536316, 1.0872487982351735, 1.221269100808812]",0.8791979876310139,1.0872487982351735,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,8,7,0.1961815357208252,1,169.0,0.0,0.0,123,barabasi,8,7,1.75,1.9843,0.0,-1.0,0.875,7,0.9205800795425603
barabasi_124,5.560681532389495,"[2.262193135664806, 1.5594378129825852, 0.3254736320098855, 2.801648678508774]",2.262193135664806,0.3254736320098855,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,8,7,0.2066750526428222,1,168.0,0.0,0.0,124,barabasi,8,7,1.75,1.0897,0.0,-0.5867,0.625,7,0.7943830760556422
barabasi_125,5.909164249183732,"[1.6645548081156853, 1.9398823961495641, 0.9580004157185186, 2.759157607897608]",1.6645548081156851,0.9580004157185186,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,9,8,0.2315437793731689,1,153.0,0.0,0.0,125,barabasi,9,8,1.7778,1.2273,0.0,-0.5748,0.5556,8,0.7386455311479665
barabasi_126,13.837698261211026,"[1.7192450848583998, 1.1361222938084228, 2.984723199267871, 1.877209419073906]",1.7192450848583998,2.984723199267871,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,13,22,0.4998502731323242,1,219.0,0.0,0.0,126,barabasi,13,22,3.3846,2.2027,0.641,-0.3571,0.4615,17,0.813982250659472
barabasi_127,9.530707834609784,"[2.357048859393923, 1.5701675347026862, 1.9326574641486154, 1.2085125899536369]",2.357048859393923,1.9326574641486156,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,12,11,0.3352863788604736,1,208.0,0.0,0.0,127,barabasi,12,11,1.8333,1.9508,0.0,-0.7014,0.75,11,0.8664279849645258
barabasi_128,6.469363433815147,"[0.34363248222957476, 2.3862187753152555, 2.8396095425713694, 1.8075594232916692]",0.3436324822295747,2.839609542571369,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,9,8,0.1779158115386963,1,119.0,0.0,0.0,128,barabasi,9,8,1.7778,1.0304,0.0,-0.3793,0.5556,8,0.8086704292268934
watts_129,25.62155896798688,"[2.8924036552174526, 1.8754232922794802, -1.204396133810476, 3.141592653589793]",2.892403655217453,-1.204396133810476,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,20,40,1.6216144561767578,1,219.0,0.0,0.0,129,watts,20,40,4.0,1.3038,0.2148,-0.1298,0.3,34,0.7535752637643199
barabasi_130,6.768474682688449,"[2.173216753946704, 1.898432014958838, 1.9444915905771318, 1.2762004781184704]",2.173216753946704,1.944491590577132,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,10,9,0.2273509502410888,1,165.0,0.0,0.0,130,barabasi,10,9,1.8,1.4,0.0,-0.6364,0.5,9,0.7520527425209388
regular_131,21.803288796281542,"[1.911565479109092, -0.6914601290678861, 0.22648012147754432, 2.876142464223006]",1.911565479109092,0.2264801214775443,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,20,30,1.4588143825531006,1,250.0,0.0,0.0,131,regular,20,30,3.0,0.0,0.1,0.0,0.35,26,0.8385880306262131
