graphname,optimal_expectation,optimal_parameters,optimal_gamma,optimal_beta,initial_parameters,initial_gamma,initial_beta,num_layers,num_qubits,num_interactions,sim_time,n_restarts,mean_n_obj_calls,gamma_std_across_restarts,beta_std_across_restarts,graph_id,model
watts_534,7.99458001999875,"[2.8820701354866296, 2.688619019666154, 3.141566054792589, 0.8676069796458683, 1.7733700050191423, 2.144802521256991, 0.5329971569111243, 3.0099897324732767, 3.078089573273372, 1.8114096937065898]",2.8820701354866296,2.144802521256991,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,9,9,4.559743642807007,1,2738.0,0.0,0.0,534,watts
regular_535,25.466224614063975,"[1.7225811375688806, 1.928771015892655, 3.0586462723745536, 2.0635657729012777, 1.4935611428846813, 0.9963142908985767, 0.4498184627215833, 2.181749218171819, 2.04852487657607, 0.8356773151502483]",1.7225811375688806,0.9963142908985767,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,17,34,5.0790886878967285,1,704.0,0.0,0.0,535,regular
watts_536,27.0476555577931,"[2.9833063604386725, 2.8459386142557825, 2.7591663018362844, 1.6961482113003008, 1.4972748590606177, 0.5152424101181337, 1.919531404594944, 2.4220104741983786, 3.1262914714195036, 2.5141332173274407]",2.9833063604386725,0.5152424101181337,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,19,38,7.161969184875488,1,988.0,0.0,0.0,536,watts
gnm_537,7.319159097652118,"[1.9097255762176366, 2.0992034468501974, 2.5022008479522335, 2.077492447743578, 0.12698461591215754, 0.9087845841382403, 1.0139465715267533, 3.0484716713114084, 2.690611023041784, 2.233568598756457]",1.9097255762176366,0.9087845841382403,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,7,11,2.626539468765259,1,1640.0,0.0,0.0,537,gnm
barabasi_538,10.621895357716317,"[2.9036988504538392, 3.1415899173815207, 3.141592653589793, 0.8450547508889565, 1.601148020778318, 1.0407172571178687, 0.891072522639683, 3.139924936365415, 2.865015575375808, 1.864542443769424]",2.9036988504538392,1.0407172571178687,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,13,12,2.120168447494507,1,1117.0,0.0,0.0,538,barabasi
regular_539,21.407094413768245,"[1.7345144803222499, 2.269748131168366, 2.748580252849056, 1.8619255495280158, 1.5140550988484833, 1.0238401309380598, 0.01598337775235832, 2.781281641509684, 2.5923565388015435, 1.927851318929857]",1.7345144803222499,1.0238401309380598,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,15,30,6.056545257568359,1,1046.0,0.0,0.0,539,regular
barabasi_540,31.574327851595637,"[2.240676006322314, 2.490545066628565, 0.348933096645261, 1.3722138670153474, 0.2980464847667928, 1.5612221632053027, 1.1608598967145836, 3.1408512276664493, 2.7110273960266333, 1.3145032786767303]",2.240676006322314,1.5612221632053027,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,19,48,7.553333044052124,1,740.0,0.0,0.0,540,barabasi
barabasi_541,5.4108392060547885,"[2.8145239506933173, 2.567168026922664, 3.053617158567625, 2.492494312376133, 0.11663402709566043, 2.158178254391944, 0.5438216842770087, 3.0107769184937654, 2.9997878815401426, 1.9523972641704779]",2.8145239506933173,2.158178254391944,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,7,6,1.2039542198181152,1,1177.0,0.0,0.0,541,barabasi
regular_542,10.904350865908782,"[1.847501316232568, 2.4345729713720594, 1.8664762455755444, 1.7564385356386971, 1.478323755006635, 1.4304215184845523, 1.4003680922989055, 0.9823520046194829, 2.067188414202382, 0.6128973522660849]",1.847501316232568,1.4304215184845523,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,7,14,3.530998945236206,1,1899.0,0.0,0.0,542,regular
gnm_543,32.926708409176904,"[2.376754048618597, 1.9046629025369335, 1.804646405961932, 1.5362413146901388, 0.5446327515312881, 1.5664914408573605, 1.5554971626054166, 1.905550983399111, 3.1400848199758817, 1.5578022360243526]",2.376754048618597,1.5664914408573605,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,18,55,7.432444095611572,1,689.0,0.0,0.0,543,gnm
watts_544,13.014434862212905,"[2.9638619662030985, 2.3749871937260307, 2.071204569947226, 1.4301660635355744, 1.7473893426059517, 0.8301530272150976, 1.54764386635598, 1.1260598771630637, 1.9476227986079007, 2.6648646881459195]",2.9638619662030985,0.8301530272150976,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,10,20,5.019909620285034,1,1717.0,0.0,0.0,544,watts
watts_545,10.781796436604814,"[2.2249328192693985, 2.1428926047984937, 2.636246396085606, 1.467987100362635, 1.420352406713771, 1.3449412522187978, 0.23644035773139338, 1.7421865059506993, 1.995655833817661, 0.9641839064997915]",2.2249328192693985,1.3449412522187978,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,13,13,8.38049864768982,1,2802.0,0.0,0.0,545,watts
watts_546,11.542074474842877,"[2.9508508514349856, 2.80718319588026, 1.7134904164942204, 1.3895764593875164, 2.7800404695028416, 0.9094242429107979, 1.7993662139587947, 2.3275425685504194, 1.8504722032713201, 1.6933821328534895]",2.9508508514349856,0.9094242429107979,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,8,16,5.176238298416138,1,1939.0,0.0,0.0,546,watts
regular_547,14.912370885332106,"[2.9502594273347333, 2.78125035528601, 2.587723814547449, 1.6960122458672688, 0.9501632247016062, 0.6004574223193877, 0.5201645492455882, 2.6371777463657464, 2.2408982096160006, 1.773156581616067]",2.9502594273347333,0.6004574223193877,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,12,18,4.999467134475708,1,1449.0,0.0,0.0,547,regular
barabasi_548,6.93978385189957,"[2.945090733204732, 2.919598487289038, 3.099086080841936, 0.9864858020545595, 1.652577039798154, 1.9471162609053674, 1.731084520648075, 1.6625347104310815, 3.0465309248785104, 1.8377604460247314]",2.945090733204732,1.9471162609053674,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,9,8,3.8018009662628174,1,2130.0,0.0,0.0,548,barabasi
gnm_549,30.54002644908131,"[2.6384466998442253, 1.8462706772692055, 1.5851298357924053, 1.560214473881196, 1.6251948251664003, 1.5721520975510483, 1.0480921273861243, 2.681050896745232, 2.108898169194343, 0.799291079661322]",2.6384466998442253,1.5721520975510483,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,14,51,8.820800542831421,1,958.0,0.0,0.0,549,gnm
gnm_550,9.815752851930029,"[2.5206519630201947, 2.0851101369604255, 2.042991985339895, 1.8914283233042526, 0.8246130619824659, 1.1889550720303048, 1.231378430408023, 2.8564197384883077, 2.6012432350067343, 0.5389237860410335]",2.5206519630201947,1.1889550720303048,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,8,17,4.307427167892456,1,1448.0,0.0,0.0,550,gnm
barabasi_551,6.328054267669472,"[2.8625672695193285, 2.58689654191842, 3.122882839604955, 1.2446572046386226, 1.28170910277445, 0.5509151717814726, 1.9376087527446313, 3.13951409656551, 3.0930370406097736, 1.7847269531542762]",2.8625672695193285,0.5509151717814726,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,8,7,1.8348510265350342,1,1269.0,0.0,0.0,551,barabasi
barabasi_552,31.16951622624636,"[3.012508814917632, 2.9100399882183416, 2.6996192364951623, 1.8747778368650243, 1.4044672594400551, 0.4989657018090095, 0.37176667576375133, 3.141556902079438, 3.086772212221476, 1.7917356623770289]",3.012508814917632,0.4989657018090095,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,18,45,7.248986005783081,1,853.0,0.0,0.0,552,barabasi
watts_553,8.101386500415515,"[2.816780727121837, 2.2349922919862775, 2.036158080326228, 1.817405075848622, 1.6589338687291464, 0.9492698995878459, 1.0169630634234519, 2.162681896290065, 1.9730185187675793, 1.3155643169748583]",2.816780727121837,0.9492698995878459,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,7,14,2.103698968887329,1,1183.0,0.0,0.0,553,watts
barabasi_554,11.685864454493586,"[1.4578512298936879, 2.0330566062090716, 1.624459702385783, 2.2207799847730683, 1.3488551494758567, 1.3788518237578182, 1.2235741991099407, 3.140834972975625, 2.9200353726281367, 1.762617505004136]",1.4578512298936879,1.3788518237578182,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,15,14,3.345277786254883,1,1146.0,0.0,0.0,554,barabasi
barabasi_555,9.971135619779798,"[2.930395603996961, 2.761517102640864, 2.327865472065018, 1.8525996568078393, 1.6057724028427658, 2.0045824656942757, 0.23041083885746427, 3.14158451403529, 2.9849857337485077, 1.7659500547152085]",2.930395603996961,2.0045824656942757,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,12,11,5.159976243972778,1,1985.0,0.0,0.0,555,barabasi
barabasi_556,16.97892570074412,"[2.9433042148603823, 2.8088670052158013, 3.1407503880948138, 2.54654734865799, 1.0466930891523543, 2.170216680209105, 0.29026958332282793, 3.04645776538481, 3.122352271983514, 1.3776196507328002]",2.9433042148603823,2.170216680209105,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,14,24,10.014794111251831,1,2045.0,0.0,0.0,556,barabasi
watts_557,13.626448465586918,"[2.8899085822316692, 2.381467314442247, 1.2670368351741108, 2.682056851551027, 0.8498745513463962, 0.1378946234152974, 1.5940747571520864, 2.801086657915536, 3.1379124009593804, 1.3543376729937806]",2.8899085822316692,0.1378946234152974,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,10,20,4.56089186668396,1,1383.0,0.0,0.0,557,watts
regular_558,29.942314241726628,"[1.7278755854911836, 1.9641179147903283, 3.05945019389381, 2.063954034580467, 1.5013033836088345, 1.006069831570079, 0.3666222343517671, 2.3075882425335603, 2.0200312795490154, 0.8954055024523754]",1.7278755854911836,1.006069831570079,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,20,40,12.746860027313232,1,1184.0,0.0,0.0,558,regular
barabasi_559,5.335671411108251,"[2.821337144450165, 3.1172064004833104, 2.4423845920821843, 1.6197067200085158, 1.6123162829169875, 3.1412773831914134, -1.1816358436975762, 2.933354129564904, 2.9805494253042464, 1.97767170689924]",2.821337144450165,3.1412773831914134,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,7,6,1.1611511707305908,1,1097.0,0.0,0.0,559,barabasi
regular_560,7.993185561453913,"[1.6561600606497249, 2.4904492498401143, 1.8700095846536005, 1.2932582852138883, 1.5779080318287255, 1.419949476982014, 0.8596865293226388, 2.8492609095889936, 1.8446033638671484, 0.6787605419140714]",1.6561600606497249,1.419949476982014,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,6,12,1.5998034477233887,1,1066.0,0.0,0.0,560,regular
watts_561,13.188459614707584,"[2.8921649721743465, 2.5895883714597336, 1.6474762605051037, 1.5886242993788708, 0.6720886122426093, 2.1639113180452902, 1.115654146951456, 1.4815431906725016, 2.3150905054434894, 1.4069535674381481]",2.8921649721743465,2.1639113180452902,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,16,16,8.070807456970215,1,2276.0,0.0,0.0,561,watts
barabasi_562,25.92901046320739,"[2.873266863903246, 1.7629716472723878, 1.881743167721817, 1.2670860255134864, 1.4237226577232263, 1.7013311906130504, 1.6760507393040789, 2.9029745920640875, 3.135823489802296, 1.741964044763229]",2.873266863903246,1.7013311906130504,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,16,39,7.62191104888916,1,1011.0,0.0,0.0,562,barabasi
gnm_563,32.991747815255096,"[3.0053390197548553, 3.1214115871732586, 2.8655155264445784, 1.4804003250807196, 1.716809205958922, 1.8115746860082962, 0.22310324979736512, 2.416104589781097, 3.0985900073469863, 2.597453877546431]",3.0053390197548553,1.8115746860082962,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,20,48,12.489295482635498,1,1006.0,0.0,0.0,563,gnm
barabasi_564,8.28955464448372,"[2.933524952556846, 2.7867636744464788, 2.0289726654890092, 1.9294264641531937, 1.5667363737710207, 2.184424499317611, 0.27971143283859945, 3.0139512937298236, 2.8614213024931034, 1.891392118055287]",2.933524952556846,2.184424499317611,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,10,9,3.454545736312866,1,2300.0,0.0,0.0,564,barabasi
watts_565,6.608814659673072,"[2.8740941840746514, 2.6245451538691364, 2.3326111485009733, 1.8617390065912796, 1.4226565187874958, 2.1616847593503996, 0.400497372466589, 2.7391369047429053, 3.08043385204167, 2.160899225542072]",2.8740941840746514,2.1616847593503996,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,8,8,5.3495402336120605,1,2273.0,0.0,0.0,565,watts
watts_566,7.883551005163099,"[2.6940982445612773, 2.44046603118234, 2.129002615300841, 1.3563591223345073, 1.3655891310265866, 0.8317680909266094, 0.522790989166021, 3.113103303834363, 2.5002636885508283, 1.912959713533422]",2.6940982445612773,0.8317680909266094,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,7,14,3.7443625926971436,1,1640.0,0.0,0.0,566,watts
gnm_567,73.92469536350208,"[2.7620228946265724, 2.9402591248504555, 1.907953300473429, 1.7301532720908046, 1.3257891723727433, 0.9982662158629597, 0.7460008276863593, 2.883562161620561, 3.1381841549551766, 2.1804829694314334]",2.7620228946265724,0.9982662158629597,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,18,149,23.821840524673462,1,873.0,0.0,0.0,567,gnm
barabasi_568,31.09244235411926,"[3.0150829072514513, 2.922714105754154, 0.08683377683698713, 1.50935383707426, 1.2068032787689695, 2.0423546322073194, 2.071601725153962, 2.990415251579704, 3.141427234934783, 1.7665879503689925]",3.0150829072514513,2.0423546322073194,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,18,45,13.743791818618774,1,1670.0,0.0,0.0,568,barabasi
regular_569,9.871918011177797,"[2.851953635975523, 2.078180837343221, 1.7741382937650685, 1.8876565056489847, 0.9482950237882761, 1.6662269266881113, 1.2116447881788974, 2.910290903578797, 2.9882279798763567, 1.6665667663377768]",2.851953635975523,1.6662269266881113,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,7,14,2.7179343700408936,1,1529.0,0.0,0.0,569,regular
barabasi_570,15.447282092153248,"[2.8843088541001363, 2.077659344714652, 2.1589661791451458, 1.4676148363586279, 1.6798899453393477, 0.3652220837702851, 1.5356663542083662, 3.141065240088163, 3.1415748089990663, 1.5817893232804936]",2.8843088541001363,0.3652220837702851,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,14,24,2.7407994270324707,1,655.0,0.0,0.0,570,barabasi
gnm_571,87.62292978446766,"[3.0759016995374298, 3.1415866690286363, 1.4791731663142866, 1.353298257715944, 0.6054858363441282, 1.816428139323214, 1.4881115992238652, 3.1140297242705435, 3.141420618141458, 1.4946726105597092]",3.0759016995374298,1.816428139323214,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,19,166,19.287463665008545,1,615.0,0.0,0.0,571,gnm
regular_572,19.19116469668232,"[2.9515658179361983, 2.788187270160226, 2.8930312204604762, 1.6686473860107365, 2.4916385173869386, 2.1742519585441147, 0.16777583045689629, 2.5049098339186644, 2.245067588348149, 1.3940195024060569]",2.9515658179361983,2.1742519585441147,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,16,24,7.059830665588379,1,1637.0,0.0,0.0,572,regular
regular_573,15.050639269959198,"[2.960910120143121, 2.8416796068024457, 2.62496336568484, 1.6856732195962512, 0.8835943728159459, 0.5573908596300985, 0.4760151871472799, 2.5994607363853004, 2.268715947493337, 1.7320959221109744]",2.960910120143121,0.5573908596300985,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,12,18,6.1668572425842285,1,1887.0,0.0,0.0,573,regular
gnm_574,18.047946351637567,"[2.9978074910786736, 2.8463297272605974, 1.884810297849785, 1.7154811811195347, 0.4489619297784503, 2.105735272160306, 0.17037199032063538, 3.1387290875226634, 2.905987516127137, 1.4239621535322882]",2.9978074910786736,2.105735272160306,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,11,27,4.121912956237793,1,972.0,0.0,0.0,574,gnm
watts_575,5.766104133458612,"[1.7969295999912378, 1.8498792729277231, 2.455202360779321, 1.9932436185885773, 2.547440324984813, 0.5905854226469132, 1.0893498139616042, 3.100767758344595, 2.8054783279814437, 1.3679330553997364]",1.7969295999912378,0.5905854226469132,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,7,7,2.198194742202759,1,1646.0,0.0,0.0,575,watts
gnm_576,34.15641387031465,"[3.0751683782132377, 2.8918244546138094, 1.3427312713429091, 1.5528310999075687, 0.9555340903983489, 1.9295732919047806, 1.6804214260868555, 3.1158390271513525, 3.140379774118197, 1.491886272968644]",3.0751683782132377,1.9295732919047806,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,12,62,9.103280544281006,1,956.0,0.0,0.0,576,gnm
gnm_577,13.614221327782364,"[2.928227517572826, 2.6438247102988757, 1.6939191706438645, 1.2548767894347015, 1.56313534679912, 2.042861397572159, 1.2029707256215505, 2.184827284953167, 2.2181755954771543, 0.9700448940814508]",2.928227517572826,2.042861397572159,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,15,17,8.297694444656372,1,2270.0,0.0,0.0,577,gnm
watts_578,18.695522331412782,"[2.992407453765824, 2.8553594605792467, 2.7898615473224146, 1.5703763843239695, 1.1542109721475817, 0.5086932088424372, 1.9381612784899391, 1.819854169547934, 3.1248538753342237, 1.6973344252522593]",2.992407453765824,0.5086932088424372,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,13,26,9.69508147239685,1,2125.0,0.0,0.0,578,watts
watts_579,7.434003442314136,"[1.9192920447212054, 2.3828410440079923, 2.5759236334390376, 1.57681713679254, 1.3769507110135433, 1.277663220549968, 0.20151594884489202, 2.0132784947295903, 1.9756846364859064, 0.6568781019904932]",1.9192920447212054,1.277663220549968,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,9,9,1.6219851970672607,1,1078.0,0.0,0.0,579,watts
barabasi_580,16.92635836605239,"[2.927888752074396, 2.1567811600078532, 1.5253332042252068, 1.6724333103194635, 1.3845306829404778, 0.1897726766666759, 1.5600357077084688, 2.0837364647489176, 3.0832594194453926, 2.3343904425260216]",2.927888752074396,0.1897726766666759,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,14,24,9.389456033706665,1,1885.0,0.0,0.0,580,barabasi
watts_581,19.378192088752293,"[2.8469869034945763, 1.061195756801649, 2.1913777493765294, 1.3775606062832368, 1.2737224002625074, 2.751908362229506, 1.5748194968727196, 2.4713008912852708, 3.141592653589793, 1.7898404316127332]",2.8469869034945763,2.751908362229506,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,14,28,10.360251903533936,1,1991.0,0.0,0.0,581,watts
regular_582,21.645412456658804,"[2.9547513965657117, 3.1052133369772186, 2.838689657789141, 1.6992163835084984, 2.487516034382551, 2.077766516613332, 0.01328928165387546, 2.251483415122603, 1.8575142734875585, 1.362914943086695]",2.9547513965657117,2.077766516613332,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,18,27,11.953401327133179,1,1996.0,0.0,0.0,582,regular
watts_583,25.582594656897093,"[2.9583049332050946, 2.7776752101028714, 2.222310871661362, 0.38995651522047703, 1.066698050893213, 2.141544663833471, 1.7841482849816328, 3.138720674254416, 3.132973946588481, 1.3950494644767226]",2.9583049332050946,2.141544663833471,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,18,36,6.540118932723999,1,975.0,0.0,0.0,583,watts
barabasi_584,5.51301852601955,"[2.840591655555298, 2.6245246452923636, 2.3442195248120337, 0.9801975303390282, 2.3150218240573075, 0.5590005247215857, 2.0398239876029822, 3.1099235135993037, 3.0233251067889397, 1.8197357323441992]",2.840591655555298,0.5590005247215857,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,7,6,1.3179879188537598,1,1311.0,0.0,0.0,584,barabasi
barabasi_585,13.658499560812508,"[2.595329835158574, 3.1411365888958276, 1.9885166263044785, 1.9217069074056763, 0.39004709305756824, 0.5375766661983667, 1.099832455472395, 3.0578254258233137, 2.741302866774175, 1.3444871074792322]",2.595329835158574,0.5375766661983667,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,12,20,2.6915903091430664,1,902.0,0.0,0.0,585,barabasi
barabasi_586,14.252979377624051,"[2.8390500143843473, 3.1398524957425495, 2.599043914682026, 1.5974318840735213, 1.615229958665396, 1.6063178718852489, 0.3137612971265086, 2.738836445839103, 2.98340212283333, 2.215729061860781]",2.8390500143843473,1.6063178718852489,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,18,17,3.6562509536743164,1,1066.0,0.0,0.0,586,barabasi
watts_587,6.448235491513401,"[2.936968114955967, 2.809556933909318, 2.673447104362132, 0.6347966574374331, 2.4200815753337706, 2.017903301266167, 0.6698674030894975, 1.6448087835081768, 1.282149130977352, 1.7214416674303514]",2.936968114955967,2.017903301266167,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,7,7,2.8586363792419434,1,2478.0,0.0,0.0,587,watts
watts_588,8.000019704899975,"[1.6732472748269913, 2.368812505819976, 2.274576072347067, 1.988672689720528, 0.9051511501718339, 0.7884673760475902, 0.685279173395215, 2.749372971324923, 2.3995191665410527, 0.8711847987817342]",1.6732472748269913,0.7884673760475902,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,8,8,2.7709078788757324,1,1944.0,0.0,0.0,588,watts
gnm_589,62.131950375753505,"[2.984796864117211, 2.6321330532768537, 1.5062523452760965, 1.6837197184394403, 1.4974032004479625, 0.8893748653825744, 0.7515222774410115, 1.5692471977333349, 1.5624392009597614, 0.799194381380027]",2.984796864117211,0.8893748653825744,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,18,121,15.887778759002686,1,702.0,0.0,0.0,589,gnm
