n,deg_mean_r,clust_mean_r,mis_r,count,gamma1_std,gamma2_std,beta1_std,beta2_std,gamma1_mean,gamma2_mean,beta1_mean,beta2_mean,approx_mean,models
10,4.0,0.25,0.4,1,0.0,0.0,0.0,0.0,0.7127237830319202,2.179142216439731,3.141592653589793,1.924335760110802,0.798073552098657,['regular']
10,4.0,0.297,0.3,1,0.0,0.0,0.0,0.0,2.109131476063143,2.41799171964367,1.5976920295441515,1.8950518834295722,0.6637817759595928,['watts']
10,4.0,0.3,0.3,1,0.0,0.0,0.0,0.0,1.7662440657910756,1.937057797615374,1.0887958619883216,1.2927049885041653,0.8621877805720928,['regular']
10,4.0,0.313,0.4,1,0.0,0.0,0.0,0.0,2.9000466985987585,0.5603456507764719,1.7605333427479881,2.863816286773558,0.8413993067119847,['watts']
10,4.0,0.35,0.3,1,0.0,0.0,0.0,0.0,2.7891611185551235,1.693328054236263,1.209977089107282,2.2930227331162243,0.8398472869837228,['regular']
10,4.0,0.39,0.3,1,0.0,0.0,0.0,0.0,1.8013440430735197,2.726417189668394,1.2369162706908756,1.8336072327514457,0.7414745714397518,['gnm']
10,4.0,0.437,0.4,1,0.0,0.0,0.0,0.0,2.9206115283963454,2.0936318256088704,1.8623901072779985,1.4451228780831742,0.7903460577486143,['watts']
10,4.0,0.44,0.3,1,0.0,0.0,0.0,0.0,2.0187988488690314,0.8819053369644594,3.141592653589793,1.8983643004328055,0.8302064371740812,['watts']
10,4.0,0.46,0.4,1,0.0,0.0,0.0,0.0,2.952598487907367,2.7524464280367686,1.9952661943969465,1.7959475594728547,0.880227385715567,['watts']
10,4.0,0.473,0.4,1,0.0,0.0,0.0,0.0,2.906938421027327,1.7532141004301725,1.9023505980384017,1.5171359492248153,0.8264228714358448,['watts']
10,4.0,0.513,0.3,1,0.0,0.0,0.0,0.0,2.9582168723270112,2.7389568006521623,1.9752679129864807,1.7761713307504607,0.9303335394732808,['watts']
10,4.0,0.54,0.4,1,0.0,0.0,0.0,0.0,1.1872682253620348,1.7113624994325214,3.0790504808704764,1.9110722732152912,0.8859257886611384,['gnm']
10,4.2,0.527,0.4,1,0.0,0.0,0.0,0.0,1.8098764196472965,2.9784385959023822,2.5563484156289595,1.7347786037124056,0.7543698216951195,['gnm']
10,4.6,0.503,0.3,1,0.0,0.0,0.0,0.0,1.369420932896225,2.782694251637749,2.5967107539501564,2.848068588661448,0.7291184550842766,['gnm']
10,5.2,0.59,0.3,1,0.0,0.0,0.0,0.0,2.941286577546112,2.042386921536295,1.8641394829369196,1.6437286764707437,0.8127133183763893,['gnm']
10,5.4,0.501,0.3,1,0.0,0.0,0.0,0.0,2.966418050809268,2.0133250794694098,1.8268441577026682,1.724100869936093,0.8128744060864562,['gnm']
10,5.4,0.593,0.3,1,0.0,0.0,0.0,0.0,1.7795176294120774,2.66419375003026,0.24281018760192763,2.9215248633613844,0.8317838196042828,['gnm']
10,5.6,0.626,0.3,1,0.0,0.0,0.0,0.0,2.951524105443607,2.0854919226284165,0.28284274594733294,3.141592653589793,0.8579586517459281,['gnm']
10,6.2,0.704,0.3,1,0.0,0.0,0.0,0.0,2.9641051164230654,1.833638628699536,1.8434992788263158,3.141592653589793,0.8477607354581042,['gnm']
10,6.4,0.672,0.3,1,0.0,0.0,0.0,0.0,1.7130404573014189,1.2183158384401738,2.9521213999858134,1.8223660307792051,0.840572671106504,['gnm']
10,6.6,0.715,0.2,1,0.0,0.0,0.0,0.0,1.7775287617522864,2.9197503380926837,1.1681166261391094,2.3171586009273906,0.8023806716336604,['gnm']
10,7.0,0.762,0.2,1,0.0,0.0,0.0,0.0,2.9862939875932133,1.9184402703575187,1.8307776679992587,1.459302239568313,0.8637315041040073,['gnm']
10,7.2,0.784,0.3,1,0.0,0.0,0.0,0.0,2.98856830947944,1.98511114548914,1.8199484490898148,1.4889595494184047,0.846372996907975,['gnm']
10,7.4,0.827,0.3,1,0.0,0.0,0.0,0.0,2.9970083516341397,2.0021178624509077,1.8096695568192598,1.4895530434837247,0.8638682059592119,['gnm']
10,7.8,0.852,0.2,1,0.0,0.0,0.0,0.0,2.7673300340598077,1.7337399273725658,3.1415841425544966,2.684998566957411,0.8219073851732537,['gnm']
10,8.0,0.893,0.2,1,0.0,0.0,0.0,0.0,2.7289590077374632,2.157117862425073,3.021463331161547,2.534087328149112,0.8607225987878244,['gnm']
10,8.2,0.921,0.2,1,0.0,0.0,0.0,0.0,2.93147286879494,1.6279092471301988,3.141592653589793,2.850396887006081,0.8894981822678528,['gnm']
10,8.6,0.961,0.2,1,0.0,0.0,0.0,0.0,2.936950450705364,1.6342661763086528,3.141592653589793,2.866529437964157,0.9267694433181896,['gnm']
11,1.818,0.0,0.546,7,0.9801081862993792,0.4954940441330173,1.0614293649861068,0.6224439444254978,1.0569234584232523,2.201278473397548,1.7882873482277468,2.187461646915115,0.762754272802458,['barabasi']
11,1.818,0.0,0.636,6,0.9341854581532508,0.34992492848130763,1.077617976943091,0.5488788478584048,0.9076946118367388,2.6162330670727063,2.1252367597448796,2.1448505810953686,0.7513123133714026,['barabasi']
11,1.818,0.0,0.727,3,0.11377789933039874,0.23042325261372248,0.9264179491164926,0.8673900260700002,1.3054841690869095,2.3965045086696546,2.249961618283951,1.775364391447065,0.7689930676448861,['barabasi']
11,2.0,0.0,0.364,1,0.0,0.0,0.0,0.0,0.9253890916615827,1.8936883879417994,2.8191514532070414,2.2152653394197284,0.91666613274368,['regular']
11,2.0,0.0,0.454,6,0.8795230218575378,0.4165188184423861,1.1365478673032612,0.5436297978130973,1.563565819876347,2.1267824061512597,1.64302638944772,1.9288072398680771,0.8639360472618022,"['regular', 'watts']"
11,2.0,0.0,0.546,3,0.5416940194613565,0.4813621292429193,0.6760607639199762,0.6080462304678035,0.24804148155741523,2.7313367635641335,2.6711318851608126,1.5965817782548797,0.7847788129424901,['watts']
11,2.0,0.152,0.454,1,0.0,0.0,0.0,0.0,1.5508588732331576,1.9485887955671606,1.1207264990339412,2.772832812653202,0.7861561009746568,['watts']
11,2.0,0.197,0.454,1,0.0,0.0,0.0,0.0,0.6224623670243524,2.8522773010319495,1.8778728899200243,0.9336678682022291,0.8519932555694407,['watts']
11,2.0,0.197,0.546,2,0.1854610309016702,0.338991814398184,0.7489745991691633,0.6150487909286244,0.4899627642481252,2.6146278202720494,2.4021962914747776,1.3770679828208143,0.8393471609917087,['watts']
11,2.0,0.212,0.454,1,0.0,0.0,0.0,0.0,0.29727417724977395,2.186457676744081,2.5718066675894575,2.862324793226868,0.799689774351362,['watts']
11,2.909,0.106,0.364,1,0.0,0.0,0.0,0.0,1.2017741978649021,1.6367463044204253,3.1167798607511634,1.942299621637161,0.7704259169346349,['gnm']
11,3.273,0.061,0.454,1,0.0,0.0,0.0,0.0,-0.12432405115057313,2.980760661240694,3.141592653589793,1.9543625217525231,0.7545334665027355,['gnm']
11,3.273,0.342,0.454,1,0.0,0.0,0.0,0.0,0.24693985241437524,2.581178867676915,2.9294861711071762,1.8273791118345954,0.824807719599293,['gnm']
11,3.273,0.361,0.364,1,0.0,0.0,0.0,0.0,2.870723088472015,1.9184492435470455,-1.2189628636397563,3.120889849395189,0.7715791933292651,['gnm']
11,4.0,0.182,0.364,1,0.0,0.0,0.0,0.0,1.7584872503496527,1.9172483491018686,1.0902436684035821,1.3010931131734096,0.9625198323516796,['regular']
11,4.0,0.254,0.454,1,0.0,0.0,0.0,0.0,2.912396164590519,1.9707427554529655,1.9148268227023426,1.696061718228263,0.7462505759118084,['watts']
11,4.0,0.273,0.273,1,0.0,0.0,0.0,0.0,1.2191359432838607,1.6969792152383656,2.7971821212575154,2.285402298897181,0.93106279610207,['regular']
11,4.0,0.273,0.364,1,0.0,0.0,0.0,0.0,1.2149306220090526,1.6993535532058142,2.7915867857322323,2.28659978859766,0.8281809826494878,['regular']
11,4.0,0.3,0.364,1,0.0,0.0,0.0,0.0,1.376343123273403,2.7585090696952097,2.685487223515016,2.925138577034157,0.7200553857151651,['gnm']
11,4.0,0.318,0.364,1,0.0,0.0,0.0,0.0,1.8591649987512204,2.994641100649762,2.726353747409863,2.389974513918235,0.7874666626559905,['watts']
11,4.0,0.321,0.364,1,0.0,0.0,0.0,0.0,1.8869703100036355,2.964883416641033,1.2157112379100177,2.321324474375893,0.6859594272652442,['watts']
11,4.0,0.364,0.273,1,0.0,0.0,0.0,0.0,1.795774343466594,1.023653505347636,2.9350611612806037,1.7956468952039044,0.9046993585717392,['regular']
11,4.0,0.382,0.364,1,0.0,0.0,0.0,0.0,1.8860460831245456,3.0175530110042263,2.771836246218276,0.7428878646770025,0.6986829219373938,['watts']
11,4.0,0.467,0.273,2,7.527017541794958e-05,0.0013916314984012456,0.00016947576187750457,0.00012317342257248354,2.925625644283018,2.1076835861399243,1.837900489781369,1.4152592729103814,0.8696297530176973,['watts']
11,4.182,0.503,0.454,1,0.0,0.0,0.0,0.0,2.917771418525575,2.1556298288941362,1.883252412441306,1.5150572343906499,0.7841829073568611,['gnm']
11,4.364,0.373,0.273,1,0.0,0.0,0.0,0.0,1.8233661062790736,2.7756728013582004,1.9619174349244013,2.744943986487048,0.7107349489165293,['gnm']
11,4.909,0.471,0.273,1,0.0,0.0,0.0,0.0,2.97826342331308,2.8057670940309896,1.9875510629654398,1.8178634143754016,0.8684993820553387,['gnm']
11,4.909,0.536,0.364,1,0.0,0.0,0.0,0.0,2.393065574720115,0.9612815623859389,3.141592653589793,2.825931402471178,0.8114493389878803,['gnm']
11,5.636,0.484,0.273,1,0.0,0.0,0.0,0.0,2.9457710962421055,1.2913324108132282,0.30876672329341853,3.0986969598510514,0.7984860606005114,['gnm']
11,5.818,0.68,0.273,1,0.0,0.0,0.0,0.0,1.8199779001233507,2.7435872973084123,0.2739031997410996,2.624110899428508,0.8310110063192656,['gnm']
11,6.364,0.668,0.273,1,0.0,0.0,0.0,0.0,1.7288726795125744,2.8321236035685633,0.32341717523669294,2.6196985901599827,0.7917956175874759,['gnm']
11,6.727,0.674,0.273,1,0.0,0.0,0.0,0.0,1.8011135943428271,2.7672501423759095,1.8560008671656476,1.108734211196842,0.7910569995589332,['gnm']
11,7.273,0.754,0.273,1,0.0,0.0,0.0,0.0,2.709823336294602,1.8062476038391013,3.1309143082537005,1.9339534079088767,0.8606814669362712,['gnm']
11,7.454,0.799,0.182,1,0.0,0.0,0.0,0.0,2.683749495479365,2.2109631195775776,1.5545020170991792,1.230608014286736,0.812610588699349,['gnm']
11,7.636,0.762,0.273,1,0.0,0.0,0.0,0.0,1.7305896483197216,2.780881454539962,1.2946594137979641,1.7973099608024952,0.8405336087251299,['gnm']
11,8.182,0.813,0.273,1,0.0,0.0,0.0,0.0,1.4394512771445274,2.911285069562859,1.0709631371948518,2.856555639273231,0.8410967150501928,['gnm']
11,8.727,0.901,0.182,1,0.0,0.0,0.0,0.0,2.8719623080074523,1.7266096691586728,1.7610011882241219,2.4147068455378955,0.9239412128317772,['gnm']
11,8.909,0.878,0.182,1,0.0,0.0,0.0,0.0,1.4649501132192773,2.832376314643097,2.129713616165998,2.5200122134210563,0.8584201962701627,['gnm']
12,1.833,0.0,0.5,4,0.9670664665978658,0.5938482590966032,1.0900728532509378,0.6694877234170801,1.1995708560418954,2.231358441793967,1.5020216604768135,2.0570622247058012,0.7859525180030114,['barabasi']
12,1.833,0.0,0.583,3,0.6333496095864594,0.5580230334607789,0.3656378149395532,0.024248083279034393,1.690872888315844,2.117326498763958,1.6576394125526874,1.2846065609697412,0.7473084981829432,['barabasi']
12,1.833,0.0,0.667,1,0.0,0.0,0.0,0.0,0.30227336481686373,2.459401119195312,2.820743408884911,1.8116621545557952,0.7950221269687696,['barabasi']
12,1.833,0.0,0.75,1,0.0,0.0,0.0,0.0,2.357048859393923,1.5701675347026862,1.9326574641486154,1.2085125899536369,0.8664279849645258,['barabasi']
12,2.0,0.0,0.417,2,1.1100855380190768,0.000380836782203416,1.1108805807172597,0.0006156904186354177,1.7112526534650507,1.8934379750961687,2.0337842038434495,2.2153193967945426,0.8333342363756518,['regular']
12,2.0,0.0,0.5,5,0.7048705593682038,0.5259953445629185,0.8150151909443822,0.3492434820077826,0.696682166141066,2.2208470639046562,2.65877455133176,2.16095367866114,0.7793578719691556,['watts']
12,2.0,0.0,0.583,1,0.0,0.0,0.0,0.0,0.39345108096017006,2.35082851445336,2.9240334872814553,1.8573335977299585,0.7953519548962679,['watts']
12,2.0,0.083,0.5,1,0.0,0.0,0.0,0.0,-0.3676776367117158,3.135423950252558,3.139507021375132,1.9490327755562997,0.7812330574111447,['watts']
12,2.0,0.139,0.5,3,0.8474291940280269,0.3136094699077671,1.0388943223602025,0.5670913025351455,1.5255682418786725,2.5337483967783827,0.8811205898682667,1.5306660820165217,0.7067834911084224,['watts']
12,2.667,0.192,0.583,1,0.0,0.0,0.0,0.0,1.7845742140614897,2.776591406888184,0.422901908703792,2.892914996230184,0.7046524535391323,['gnm']
12,2.833,0.261,0.5,1,0.0,0.0,0.0,0.0,-0.06982390152560916,2.912544209968053,3.1415815872082193,1.9325164842562557,0.7433488590321777,['gnm']
12,3.0,0.0,0.5,1,0.0,0.0,0.0,0.0,3.141592653589793,1.8786699749403377,2.973847138746571,1.9638764959950987,0.6924508818409202,['regular']
12,3.0,0.083,0.417,2,0.16788821395358403,0.5243148266009677,0.7252465002114823,0.6345450971172523,3.022712770592837,1.5023456321742745,2.624420519452221,2.400813829254493,0.805867609490328,['regular']
12,3.0,0.167,0.333,1,0.0,0.0,0.0,0.0,3.141592653589793,1.867806083972126,3.1118197617010463,1.9407717302430902,0.7594764589105751,['regular']
12,3.0,0.25,0.333,1,0.0,0.0,0.0,0.0,3.110580218655711,2.8820074940804896,3.141592653589793,1.92960048780311,0.8006933149048581,['regular']
12,3.0,0.25,0.417,1,0.0,0.0,0.0,0.0,2.815191796581572,2.2750764163218404,1.7984168031031265,1.8223334614431246,0.801562432285877,['regular']
12,3.0,0.333,0.333,1,0.0,0.0,0.0,0.0,2.881594019710271,2.6460095955076914,2.0149029832643075,1.8129078806815633,0.920874373166428,['regular']
12,3.333,0.231,0.5,1,0.0,0.0,0.0,0.0,0.22402933434946987,2.6098924381393456,2.9124509702679044,1.8402050946572768,0.7647081407278914,['barabasi']
12,3.333,0.309,0.5,1,0.0,0.0,0.0,0.0,1.0943813630601007,1.7750127113634528,3.0843642024435516,1.9528042297281563,0.8069906295983095,['barabasi']
12,3.333,0.314,0.417,1,0.0,0.0,0.0,0.0,1.97073035215336,0.8993636474431035,3.141592653589793,1.9278093565422618,0.7586598723362307,['barabasi']
12,3.333,0.318,0.5,1,0.0,0.0,0.0,0.0,1.227660288208957,1.6377820358754018,3.141592653589793,1.9350449930137035,0.811647630945636,['barabasi']
12,3.333,0.399,0.417,1,0.0,0.0,0.0,0.0,2.112048457549473,2.1124126592243737,-0.25495042803523327,1.847165895916334,0.7092282903277989,['barabasi']
12,3.333,0.436,0.5,1,0.0,0.0,0.0,0.0,1.8003060282876944,2.6095810313484638,2.8664973592832763,1.8165187185144218,0.7006533064601678,['barabasi']
12,3.333,0.437,0.417,1,0.0,0.0,0.0,0.0,2.7905440459194497,0.12235432844867924,2.799470695055156,2.2872460984150607,0.7990878505077793,['barabasi']
12,3.333,0.521,0.333,1,0.0,0.0,0.0,0.0,2.946572029228517,2.7437761714848383,1.9981640502933486,1.8082880859746648,0.9022123886029134,['barabasi']
12,3.333,0.548,0.5,1,0.0,0.0,0.0,0.0,1.6738670633483164,1.8461724349300872,1.1420564662866135,2.811612107229689,0.751503862955884,['barabasi']
12,3.333,0.573,0.5,1,0.0,0.0,0.0,0.0,2.885508593430323,2.0845811550893867,1.9137591099241449,1.4700899619998755,0.7911236308833253,['barabasi']
12,3.333,0.574,0.5,1,0.0,0.0,0.0,0.0,1.8505056833098672,2.528175255086601,1.3114522024346782,1.840771666946469,0.785492394804487,['barabasi']
12,3.333,0.684,0.417,1,0.0,0.0,0.0,0.0,1.8092369544311202,2.5595021382628627,1.359675629121281,1.8005738946293917,0.83055395434804,['barabasi']
12,3.333,0.75,0.417,1,0.0,0.0,0.0,0.0,2.959356214377742,2.7564492107371423,1.9657483502027335,1.7845133986598716,0.8803362881054125,['barabasi']
12,3.5,0.294,0.333,1,0.0,0.0,0.0,0.0,1.166661680040665,1.7007924025697525,3.038288483076448,1.9672108263183026,0.804924222146524,['gnm']
12,3.833,0.428,0.333,1,0.0,0.0,0.0,0.0,1.7757190653498105,1.1128814647645284,2.862172112525217,1.8809784848819975,0.8207036376277878,['gnm']
12,4.0,0.083,0.333,1,0.0,0.0,0.0,0.0,1.32380261066496,2.089657323692512,1.7527545397068274,1.2677905023601308,0.8358981546371863,['regular']
12,4.0,0.167,0.333,1,0.0,0.0,0.0,0.0,1.8140837723519547,1.0532771149565168,2.9653248840970647,1.8703926622878824,0.82568767353146,['regular']
12,4.0,0.208,0.333,2,0.00018968719098033212,0.00024888088266857846,0.0,0.0001547036041205101,0.7172225333268638,2.173064038727579,3.141592653589793,1.930429218523598,0.8133443331662352,['regular']
12,4.0,0.272,0.333,1,0.0,0.0,0.0,0.0,1.8966471516168983,3.0006714342311915,1.2070885681640933,2.347603329865616,0.7208210708720858,['watts']
12,4.0,0.296,0.417,1,0.0,0.0,0.0,0.0,1.80766959583862,2.580576874789397,1.779187182503668,1.3131859374713355,0.7277954666545334,['gnm']
12,4.0,0.333,0.333,1,0.0,0.0,0.0,0.0,1.9204799026736086,1.4519951690680077,1.9243248446398682,0.8621837711750377,0.8865329232722265,['regular']
12,4.0,0.361,0.333,1,0.0,0.0,0.0,0.0,1.66259709375746,1.7987614783851291,1.1827604406954295,1.2635299027928362,0.8520758831577694,['watts']
12,4.0,0.372,0.333,1,0.0,0.0,0.0,0.0,2.8967886687301823,2.071119887108547,1.9078180273481347,1.60265257384663,0.8375200784284007,['watts']
12,4.0,0.375,0.333,1,0.0,0.0,0.0,0.0,2.913648501800228,2.1217343541172813,1.7720086089166838,1.3369166445507439,0.879068372116476,['regular']
12,4.0,0.389,0.333,2,0.7776076564338056,0.5341132771360794,1.1100211634092576,0.7174200053749761,2.349079079825497,2.3920221546835054,1.1169477876882066,2.1042466676910707,0.7126605962437617,['watts']
12,4.0,0.458,0.333,1,0.0,0.0,0.0,0.0,2.95549900033416,2.7489381941443205,2.0033916730457255,1.8046594533402818,0.8814631014912274,['watts']
12,4.833,0.378,0.333,1,0.0,0.0,0.0,0.0,0.9253668977242592,1.9967129542160627,1.5668750777046032,1.8954996984522428,0.8000646104522015,['gnm']
12,4.833,0.542,0.333,1,0.0,0.0,0.0,0.0,2.9752480360436167,2.803305516826727,1.9810994246627416,1.8273851689174447,0.8471159730074835,['gnm']
12,6.667,0.566,0.25,1,0.0,0.0,0.0,0.0,2.2091296029538388,0.7534294933928074,3.1415926529248184,1.8595433909158536,0.8566415865814611,['gnm']
12,6.667,0.629,0.25,1,0.0,0.0,0.0,0.0,1.6888266840871404,1.836875500745347,1.1376316712533954,1.3145303203499792,0.8422288599034918,['gnm']
12,7.0,0.646,0.25,1,0.0,0.0,0.0,0.0,2.0127771698233436,1.8654620622283558,1.2204546837659063,1.9717979487025268,0.7893209717784642,['gnm']
12,7.667,0.677,0.25,1,0.0,0.0,0.0,0.0,1.5727022991793465,1.4115287123194344,2.316691876948423,1.8335967583203585,0.8370344107642796,['gnm']
12,7.833,0.771,0.167,1,0.0,0.0,0.0,0.0,1.746317707549251,2.750887395675462,1.8296344402053308,1.3309276847788283,0.8443781466218129,['gnm']
12,8.0,0.675,0.25,1,0.0,0.0,0.0,0.0,3.107262552168749,1.7897122591862802,3.141592653589793,1.9836831424138213,0.7854999681524546,['gnm']
12,8.833,0.795,0.167,1,0.0,0.0,0.0,0.0,2.7437475510980787,2.1286514629508364,1.5349623618956842,1.1872329908544874,0.8601592748068827,['gnm']
12,9.0,0.843,0.167,1,0.0,0.0,0.0,0.0,2.8759405092947743,2.084488875148252,2.8110985719329564,2.342979880994169,0.8362874629188327,['gnm']
12,9.167,0.842,0.167,1,0.0,0.0,0.0,0.0,3.140721892073108,1.789203977954955,3.109455934070308,2.397664490444511,0.8139723453486827,['gnm']
12,9.333,0.862,0.167,1,0.0,0.0,0.0,0.0,2.2660804768847997,1.6745393423352508,2.16742303544501,1.8204084143286163,0.8359809658364303,['gnm']
12,9.5,0.849,0.167,1,0.0,0.0,0.0,0.0,3.141592653589793,1.7708506674916804,3.134437390970403,2.3624694490391978,0.869064336089137,['gnm']
12,9.833,0.909,0.167,1,0.0,0.0,0.0,0.0,2.8321026429914333,2.0109431661247115,3.032598770463932,2.364230709226519,0.8880333099746395,['gnm']
12,10.0,0.9,0.25,1,0.0,0.0,0.0,0.0,3.0357876556873302,1.921871644457167,1.7905123700364498,1.6798505612779535,0.9091832450826334,['gnm']
12,10.167,0.923,0.167,1,0.0,0.0,0.0,0.0,2.8775524008676268,1.9717278058722512,1.5115127675155364,2.6415814491710883,0.9157092228879392,['gnm']
12,10.333,0.94,0.167,2,0.00030309151203266336,0.001063457910664108,6.529605805617165e-05,0.00032079868105917494,1.6898384993296207,2.828316020481288,1.8268184841715953,1.385818457734754,0.9208888189579385,['gnm']
12,10.667,0.968,0.167,1,0.0,0.0,0.0,0.0,1.9963402828343155,2.8620498821282707,1.5461490728644276,1.9529926594095621,0.944397625819066,['gnm']
12,10.833,0.985,0.167,1,0.0,0.0,0.0,0.0,1.474653830320741,2.8308568964472,1.2692738300258744,1.481577286984985,0.9731908821899348,['gnm']
13,1.846,0.0,0.462,1,0.0,0.0,0.0,0.0,1.603688881690623,1.9669545280705139,0.6585762306711407,2.7487060471828606,0.7266009979812932,['barabasi']
13,1.846,0.0,0.538,2,1.172257601475395,0.5259312961764503,0.1016416683593613,0.6341216748600708,0.4272539405456996,2.7697021043844576,2.852509472775442,1.7325545408367657,0.751520519910885,['barabasi']
13,1.846,0.0,0.615,3,1.0917438237171186,0.6637902466238372,1.3576644677747483,0.37878155837414845,0.5708383028767258,2.68518044402459,1.7928574226556133,2.398121244996554,0.7352642571510879,['barabasi']
13,1.846,0.0,0.692,4,1.0205166774058714,0.5539174618256466,1.020477080680328,0.6512717534213689,1.0995334122886027,2.6242056339979754,1.6177789634547497,2.1070809911434702,0.7069202565963473,['barabasi']
13,2.0,0.0,0.385,3,0.9066942072078514,0.00022579490108370833,0.9066025055044534,0.0006391165810959534,1.4494210908190943,1.8932848752749354,2.2958198693949003,2.215214770875376,0.9027781942153714,['regular']
13,2.0,0.0,0.462,4,0.43799821161715713,0.16784965057848225,0.7809072987644645,0.36191545875253806,2.1553814698349636,1.9927027649252258,0.5732683419504648,2.263578729664649,0.8189503083525399,"['watts', 'regular']"
13,2.0,0.0,0.538,2,0.298349454723588,0.2822683021347273,0.1351180357973195,0.07529673295706032,0.6383667099614716,2.1064240919324444,3.046049774216902,1.9107075545493415,0.7962689024067906,['watts']
13,2.0,0.128,0.462,1,0.0,0.0,0.0,0.0,1.8635132165102313,2.916838583484191,1.030380447454947,2.5417954916002174,0.6184942038322777,['watts']
13,2.0,0.167,0.462,1,0.0,0.0,0.0,0.0,0.7729873483851973,1.944669327033127,2.936383254010443,2.0061115032037415,0.833877838829066,['watts']
13,2.0,0.18,0.462,1,0.0,0.0,0.0,0.0,1.152997117074039,3.141592653589793,1.4841699947272735,2.0780866847900663,0.5819689576904296,['watts']
13,2.615,0.038,0.538,1,0.0,0.0,0.0,0.0,1.0278078695993444,1.7975723257759382,3.0246063003698316,2.006485803115793,0.7908453289273185,['gnm']
13,2.769,0.059,0.462,1,0.0,0.0,0.0,0.0,1.602989075641361,1.8807362083627872,2.2353277910398837,2.7590563160879054,0.7228476235397582,['gnm']
13,3.385,0.085,0.385,1,0.0,0.0,0.0,0.0,1.0087757266818362,1.85522062924595,3.141592653589793,1.9459945831239007,0.7606477867604857,['barabasi']
13,3.385,0.167,0.462,1,0.0,0.0,0.0,0.0,2.867684548262897,2.0288612330138136,1.9412155256402066,1.5141929097831686,0.7995331697716455,['barabasi']
13,3.385,0.361,0.385,1,0.0,0.0,0.0,0.0,2.915587984797547,2.036519298635337,1.8859791244599857,1.3888475768650494,0.8131314444110591,['barabasi']
13,3.385,0.402,0.385,1,0.0,0.0,0.0,0.0,2.945181118424697,2.7673950000568146,2.0257123602479643,1.8470487468637038,0.8519738533335178,['barabasi']
13,3.385,0.482,0.538,1,0.0,0.0,0.0,0.0,1.9009277617552072,2.5140004281233694,-0.3115341274610303,1.8131696849178534,0.7111361841402916,['barabasi']
13,3.385,0.546,0.462,1,0.0,0.0,0.0,0.0,2.956138714432832,2.7670967765901233,1.976153776139721,1.7964343760475154,0.8640171811117555,['barabasi']
13,3.385,0.62,0.462,1,0.0,0.0,0.0,0.0,2.8876898820852333,2.0650280204271105,1.9205625432580093,1.4608993652669788,0.8225772185641254,['barabasi']
13,3.385,0.641,0.462,1,0.0,0.0,0.0,0.0,1.7192450848583998,1.1361222938084228,2.984723199267871,1.877209419073906,0.813982250659472,['barabasi']
13,3.385,0.661,0.462,1,0.0,0.0,0.0,0.0,1.9778848780376088,0.8865934621437115,3.141592653589793,1.9175420872429396,0.8120812230006632,['barabasi']
13,3.846,0.315,0.462,1,0.0,0.0,0.0,0.0,1.4073684336452186,1.9838691551473016,0.15366193770230632,2.8062872232040377,0.789368199348502,['gnm']
13,4.0,0.154,0.385,1,0.0,0.0,0.0,0.0,1.2195990573184392,1.7160599789297244,2.7895051181430546,2.3224330397493853,0.8350447356056641,['regular']
13,4.0,0.156,0.385,1,0.0,0.0,0.0,0.0,1.911846798439862,2.5881001672161847,0.15898244060393818,2.109997673812565,0.6529567300052724,['gnm']
13,4.0,0.192,0.385,1,0.0,0.0,0.0,0.0,1.7710730317236358,1.9285571130788741,1.0581458534250645,1.2693145382046715,0.8373404068600933,['regular']
13,4.0,0.205,0.385,1,0.0,0.0,0.0,0.0,1.0389339609141068,1.8516746738825698,3.133708574483621,1.9322032622701273,0.7905767790127789,['watts']
13,4.0,0.233,0.385,1,0.0,0.0,0.0,0.0,1.7619058039750926,1.1338827181894082,2.9867083263655125,1.9316740505990015,0.7645857808269827,['watts']
13,4.0,0.269,0.308,3,0.3395849627582183,0.3857938046300887,0.09069884002464837,0.27718020062718296,1.6083294329379754,1.2570525252516012,2.889246136175417,1.977351931317051,0.8479547246476159,['regular']
13,4.0,0.269,0.385,1,0.0,0.0,0.0,0.0,2.7877253484714712,1.7041590152416224,1.2162431435967336,2.3045507135341294,0.8928471848367119,['regular']
13,4.0,0.272,0.308,1,0.0,0.0,0.0,0.0,-0.05043360617676255,2.9446534372879754,3.141592653589793,1.919615920623555,0.8227926717400168,['watts']
13,4.0,0.274,0.385,1,0.0,0.0,0.0,0.0,2.958845918049477,2.7988260358875516,2.0290924589098442,1.8377948206602874,0.8469137220302769,['watts']
13,4.0,0.285,0.308,1,0.0,0.0,0.0,0.0,1.1644240223422835,1.7316599676362188,3.141580785793923,1.9220890626794107,0.7855348888599064,['watts']
13,4.0,0.3,0.385,1,0.0,0.0,0.0,0.0,0.9603639926097953,1.937853213818217,3.117177059411171,1.922268489100492,0.7839427304436177,['watts']
13,4.0,0.308,0.308,1,0.0,0.0,0.0,0.0,2.7891302163524334,1.696168665798875,1.2211123265938824,2.2810040898644512,0.8735654474557517,['regular']
13,4.0,0.326,0.308,1,0.0,0.0,0.0,0.0,0.7373216272394935,2.158628727038515,3.1348861572193805,1.9134848787304803,0.8184598170898683,['watts']
13,4.0,0.346,0.308,1,0.0,0.0,0.0,0.0,2.7910429912752504,1.6949430019768197,1.2075215583578593,2.2939509749495848,0.872339909731695,['regular']
